"committee","lgno","name","term","sessionPeriod","isCoChairman","姓名+出生日期","立法院","組織名稱","職位名稱","起始","結束","地址","組織名稱+地址"
"外交及國防委員會",18,"呂玉玲","09","2","Y","呂玉玲+1961","立法院","立法院外交及國防委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",19,"呂孫綾","09","2","N","呂孫綾+1988","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",30,"林昶佐","09","2","N","林昶佐+1976","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",45,"徐志榮","09","2","N","徐志榮+1955","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",48,"馬文君","09","2","N","馬文君+1965","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",63,"陳亭妃","09","2","N","陳亭妃+1974","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",86,"劉世芳","09","2","N","劉世芳+1959","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",92,"蔡適應","09","2","N","蔡適應+1973","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",108,"羅致政","09","2","Y","羅致政+1964","立法院","立法院外交及國防委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"外交及國防委員會",111,"蘇嘉全","09","2","N","蘇嘉全+1956","立法院","立法院外交及國防委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院外交及國防委員會+台北市中正區中山南路1號"
"經濟委員會",4,"王惠美","09","2","N","王惠美+1968","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",6,"孔文吉","09","2","N","孔文吉+1957","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",28,"林岱樺","09","2","N","林岱樺+1972","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",36,"邱志偉","09","2","N","邱志偉+1972","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",37,"邱議瑩","09","2","N","邱議瑩+1971","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",44,"徐永明","09","2","N","徐永明+1966","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",49,"高志鵬","09","2","N","高志鵬+1963","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",54,"張麗善","09","2","N","張麗善+1964","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",62,"陳明文","09","2","N","陳明文+1954","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",76,"黃偉哲","09","2","Y","黃偉哲+1963","立法院","立法院經濟委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",82,"廖國棟 Sufin．Siluko","09","2","N","廖國棟 Sufin．Siluko+1955","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",83,"管碧玲","09","2","Y","管碧玲+1956","立法院","立法院經濟委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",91,"蔡培慧","09","2","N","蔡培慧+1971","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",110,"蘇治芬","09","2","N","蘇治芬+1953","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"經濟委員會",112,"蘇震清","09","2","N","蘇震清+1965","立法院","立法院經濟委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經濟委員會+台北市中正區中山南路1號"
"財政委員會",5,"王榮璋","09","2","Y","王榮璋+1964","立法院","立法院財政委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",8,"江永昌","09","2","N","江永昌+1969","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",11,"余宛如","09","2","N","余宛如+1980","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",14,"吳秉叡","09","2","N","吳秉叡+1966","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",71,"陳賴素美","09","2","N","陳賴素美+1964","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",72,"曾銘宗","09","2","N","曾銘宗+1959","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",73,"費鴻泰","09","2","N","費鴻泰+1954","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",77,"黃國昌","09","2","N","黃國昌+1973","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",99,"盧秀燕","09","2","N","盧秀燕+1961","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",101,"賴士葆","09","2","Y","賴士葆+1951","立法院","立法院財政委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",107,"羅明才","09","2","N","羅明才+1967","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",114,"施義芳","09","2","N","施義芳+1962","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"財政委員會",117,"邱泰源","09","2","N","邱泰源+1956","立法院","立法院財政委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院財政委員會+台北市中正區中山南路1號"
"教育及文化委員會",10,"何欣純","09","2","Y","何欣純+1973","立法院","立法院教育及文化委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",13,"吳志揚","09","2","N","吳志揚+1969","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",15,"吳思瑤","09","2","N","吳思瑤+1974","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",39,"柯志恩","09","2","N","柯志恩+1962","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",50,"高金素梅","09","2","N","高金素梅+1965","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",51,"高潞．以用．巴魕剌 Kawlo．Iyun．Pacidal","09","2","N","高潞．以用．巴魕剌 Kawlo．Iyun．Pacidal+1977","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",53,"張廖萬堅","09","2","N","張廖萬堅+1965","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",57,"許智傑","09","2","N","許智傑+1966","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",70,"陳學聖","09","2","Y","陳學聖+1957","立法院","立法院教育及文化委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",78,"黃國書","09","2","N","黃國書+1964","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",93,"蔣乃辛","09","2","N","蔣乃辛+1948","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",104,"鍾佳濱","09","2","N","鍾佳濱+1965","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",109,"蘇巧慧","09","2","N","蘇巧慧+1976","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"教育及文化委員會",115,"李麗芬","09","2","N","李麗芬+1968","立法院","立法院教育及文化委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院教育及文化委員會+台北市中正區中山南路1號"
"交通委員會",20,"李昆澤","09","2","Y","李昆澤+1964","立法院","立法院交通委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",24,"李鴻鈞","09","2","N","李鴻鈞+1959","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",29,"林俊憲","09","2","N","林俊憲+1965","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",64,"陳素月","09","2","N","陳素月+1966","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",66,"陳雪生","09","2","Y","陳雪生+1952","立法院","立法院交通委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",68,"陳歐珀","09","2","N","陳歐珀+1962","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",81,"葉宜津","09","2","N","葉宜津+1960","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",85,"趙正宇","09","2","N","趙正宇+1966","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",88,"劉櫂豪","09","2","N","劉櫂豪+1967","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",95,"鄭天財 Sra Kacaw","09","2","N","鄭天財 Sra Kacaw+1956","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",96,"鄭運鵬","09","2","N","鄭運鵬+1973","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",98,"鄭寶清","09","2","N","鄭寶清+1955","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",100,"蕭美琴","09","2","N","蕭美琴+1971","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",105,"簡東明 Uliw．Qaljupayare","09","2","N","簡東明 Uliw．Qaljupayare+1951","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"交通委員會",106,"顏寬恒","09","2","N","顏寬恒+1977","立法院","立法院交通委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院交通委員會+台北市中正區中山南路1號"
"司法及法制委員會",7,"尤美女","09","2","Y","尤美女+1955","立法院","立法院司法及法制委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",26,"周春米","09","2","N","周春米+1966","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",27,"周陳秀霞","09","2","N","周陳秀霞+1958","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",31,"林為洲","09","2","N","林為洲+1961","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",33,"林德福","09","2","N","林德福+1953","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",40,"柯建銘","09","2","N","柯建銘+1951","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",41,"段宜康","09","2","N","段宜康+1963","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",52,"張宏陸","09","2","N","張宏陸+1972","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",56,"許淑華","09","2","Y","許淑華+1975","立法院","立法院司法及法制委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",58,"許毓仁","09","2","N","許毓仁+1978","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",89,"蔡其昌","09","2","N","蔡其昌+1969","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",90,"蔡易餘","09","2","N","蔡易餘+1981","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"司法及法制委員會",116,"郭正亮","09","2","N","郭正亮+1961","立法院","立法院司法及法制委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院司法及法制委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",2,"王育敏","09","2","N","王育敏+1971","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",12,"吳玉琴","09","2","Y","吳玉琴+1964","立法院","立法院社會福利及衛生環境委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",16,"吳焜裕","09","2","N","吳焜裕+1959","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",22,"李彥秀","09","2","N","李彥秀+1971","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",32,"林淑芬","09","2","N","林淑芬+1973","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",34,"林靜儀","09","2","N","林靜儀+1974","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",43,"洪慈庸","09","2","N","洪慈庸+1982","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",60,"陳宜民","09","2","N","陳宜民+1956","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",65,"陳曼麗","09","2","N","陳曼麗+1955","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",69,"陳瑩","09","2","Y","陳瑩+1972","立法院","立法院社會福利及衛生環境委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",74,"黃秀芳","09","2","N","黃秀芳+1971","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",79,"楊曜","09","2","N","楊曜+1966","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",87,"劉建國","09","2","N","劉建國+1969","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",94,"蔣萬安","09","2","N","蔣萬安+1978","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"社會福利及衛生環境委員會",103,"鍾孔炤","09","2","N","鍾孔炤+1956","立法院","立法院社會福利及衛生環境委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院社會福利及衛生環境委員會+台北市中正區中山南路1號"
"程序委員會",2,"王育敏","09","2","N","王育敏+1971","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",5,"王榮璋","09","2","N","王榮璋+1964","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",7,"尤美女","09","2","N","尤美女+1955","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",9,"江啟臣","09","2","Y","江啟臣+1972","立法院","立法院程序委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",11,"余宛如","09","2","N","余宛如+1980","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",12,"吳玉琴","09","2","N","吳玉琴+1964","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",16,"吳焜裕","09","2","N","吳焜裕+1959","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",22,"李彥秀","09","2","N","李彥秀+1971","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",33,"林德福","09","2","N","林德福+1953","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",34,"林靜儀","09","2","N","林靜儀+1974","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",41,"段宜康","09","2","Y","段宜康+1963","立法院","立法院程序委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",44,"徐永明","09","2","N","徐永明+1966","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",61,"陳怡潔","09","2","N","陳怡潔+1979","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",65,"陳曼麗","09","2","N","陳曼麗+1955","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",72,"曾銘宗","09","2","N","曾銘宗+1959","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",91,"蔡培慧","09","2","N","蔡培慧+1971","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",101,"賴士葆","09","2","N","賴士葆+1951","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",103,"鍾孔炤","09","2","N","鍾孔炤+1956","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"程序委員會",116,"郭正亮","09","2","N","郭正亮+1961","立法院","立法院程序委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院程序委員會+台北市中正區中山南路1號"
"紀律委員會",5,"王榮璋","09","2","N","王榮璋+1964","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",7,"尤美女","09","2","N","尤美女+1955","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",10,"何欣純","09","2","N","何欣純+1973","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",12,"吳玉琴","09","2","N","吳玉琴+1964","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",18,"呂玉玲","09","2","N","呂玉玲+1961","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",20,"李昆澤","09","2","Y","李昆澤+1964","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",56,"許淑華","09","2","Y","許淑華+1975","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",66,"陳雪生","09","2","N","陳雪生+1952","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",67,"陳超明","09","2","Y","陳超明+1951","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",69,"陳瑩","09","2","Y","陳瑩+1972","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",70,"陳學聖","09","2","Y","陳學聖+1957","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",76,"黃偉哲","09","2","Y","黃偉哲+1963","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",83,"管碧玲","09","2","N","管碧玲+1956","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",84,"趙天麟","09","2","N","趙天麟+1973","立法院","立法院紀律委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",101,"賴士葆","09","2","Y","賴士葆+1951","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"紀律委員會",108,"羅致政","09","2","Y","羅致政+1964","立法院","立法院紀律委員會","召集委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院紀律委員會+台北市中正區中山南路1號"
"經費稽核委員會",10,"何欣純","09","2","N","何欣純+1973","立法院","立法院經費稽核委員會","委員",2016-09-13,2016-12-30,"台北市中正區中山南路1號","立法院經費稽核委員會+台北市中正區中山南路1號"
