"","title","date","content"
"2688","张志军在“两岸交流30周年纪念大会”的致辞"," 时间:2017-09-04 17:22　　　来源：中共中央台办、国务院台办","　　朋友们，"
"2689","张志军在“两岸交流30周年纪念大会”的致辞"," 时间:2017-09-04 17:22　　　来源：中共中央台办、国务院台办","　　香港特区政府、广大香港同胞始终心系祖国统一大业，关心、支持两岸关系发展，在促进两岸交流往来中，发挥了独特优势并作出了积极贡献。第一张台胞证是由香港中国旅行社签发的；“九二共识”是基于两会在香港进行的工作性会谈达成的；30年来无数人员和货物经由香港往返两岸……在两岸关系新形势下，希望特区政府和广大香港同胞一如既往地支持和参与两岸交流，维护两岸关系和平发展，为完成祖国和平统一大业作出新的贡献。"
"2690","张志军在“两岸交流30周年纪念大会”的致辞"," 时间:2017-09-04 17:22　　　来源：中共中央台办、国务院台办","　　谢谢大家！"
"2691","张志军在“两岸交流30周年纪念大会”的致辞"," 时间:2017-09-04 17:22　　　来源：中共中央台办、国务院台办",""
"2692","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办",""
"2693","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　第23届鲁台经贸洽谈会9月1日上午在山东潍坊开幕，中共中央台办、国务院台办主任张志军出席并致辞，以下为致辞全文。"
"2694","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　各位嘉宾，各位朋友："
"2695","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　大家上午好！"
"2696","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　最近一段时间，大陆多个省区市接连举办涉台经贸活动。前天我参加了第十五届赣台会，今天又来到世界风筝之都潍坊，出席第23届鲁台经贸洽谈会。所到之处，看到台湾工商界朋友踊跃参加，对两岸经济交流合作高度期待，感到十分欣慰。在此，我代表中共中央台湾工作办公室、国务院台湾事务办公室，对本届鲁台会的举办表示热烈祝贺，向出席活动的两岸嘉宾表示诚挚欢迎，也向长期以来关心和支持两岸经济交流合作的各位朋友表示衷心感谢。"
"2697","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　去年5月以来，两岸关系形势复杂严峻，两岸同胞特别是台湾工商界朋友对此忧虑重重。我愿借此机会再次重申，我们对台大政方针是明确的，一贯的，将继续坚持体现一个中国原则的“九二共识”，坚决反对任何形式的“台独”分裂活动，坚决维护国家主权与领土完整。我们将持续推进两岸民间交流合作，不断深化两岸经济社会融合发展。我们鼓励和支持两岸经济交流合作的态度没有改变。"
"2698","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　下面，我就新形势下的两岸经济交流合作，谈几点看法。"
"2699","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　一是要把握大陆发展态势，坚定合作信心。大陆经济总量位居世界第二位，对世界经济增长的贡献率超过30%。今年上半年经济增速为6.9%，继续保持稳中向好的发展态势。上个月，国务院发布了《关于促进外资增长若干措施的通知》，从进一步减少外资准入限制等五个方面提出22条政策举措，提升外商投资法治化、国际化、便利化水平，促进外资增长。今后五年，我们将进口商品8万亿美元，吸收外资6000亿美元，对外投资7500亿美元。这将为全世界提供更广阔的市场、更广泛的合作机会，也必将推动两岸经济交流合作拓展新领域，提升新水平，开辟更加光明的前景。希望广大台湾同胞能搭上大陆发展的快车。"
"2700","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　二是要契合当今经济发展趋势，注重合作创新。当今世界正处在一场极为深刻的科技革命和产业革命进程中，产业跨界融合，新技术、新业态、新模式、新产业不断涌现。大陆积极顺应这一趋势，实施创新驱动战略，推动经济发展的动力从主要依靠生产要素投入向创新驱动转变，实现新旧动能转换。两岸企业界应加强合作，抓住机遇，在创新发展和产业变革中抢占先机，共同提高两岸产业竞争力和中华民族经济的实力。"
"2701","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　三是要培育新力量，注入合作新动能。两岸经济交流合作需要不断吸纳新的动力和源泉。我们坚持“两岸一家亲”的理念，鼓励台湾中小企业、基层农渔民、青年等更多的群体投身两岸经济交流合作，增加受益面和获得感。青年是民族的希望，也是两岸经济交流合作的未来。我们对台湾青年来大陆发展予以特别的重视和关照，建立了53个海峡两岸青年就业创业示范基地和示范点，出台20多项政策措施，为台湾青年在大陆学习、工作、生活提供更多便利和更好条件。我们希望台湾工商界的朋友也多想些办法，多创造些条件，多提供些机会和舞台，热情鼓励台湾青年投身两岸经济交流合作。"
"2702","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　四是要善尽社会责任，服务两岸关系大局。过去30年来，两岸经济交流合作取得了丰硕成果，增进了两岸同胞的福祉和亲情，有力促进了两岸关系向前发展。两岸经济交流合作离不开两岸关系和平发展和台海和平稳定。两岸特别是台湾工商界朋友，要勇于承担应尽的社会责任，以实际行动表明我们的立场和态度。这不仅仅是为了两岸经济交流合作，更事关我们共同的未来，事关中华民族伟大复兴。希望台湾工商界朋友担起重任，敢为人先，积极作为，与我们一道，为维护两岸关系和平发展和增进同胞福祉亲情凝心聚力，作出新的贡献。"
"2703","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　各位嘉宾，各位朋友，"
"2704","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　山东是孔孟之乡、礼仪之邦。改革开放以来，山东经济社会快速健康发展。在大陆各省区市中，2016年山东常住人口位居第二，接近1亿；经济总量位居第三，超过6.7万亿元人民币。山东基础设施完善，产业门类齐全，发展潜力巨大，是大陆最具竞争活力的省份之一。山东与台湾有着深厚的历史渊源，山东籍的台胞人数众多，鲁台合作具有扎实的基础。"
"2705","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　山东省委、省政府高度重视对台交流合作。从上世纪九十年代初到现在，不管台海形势如何演变，每年坚持举办鲁台经贸交流治谈会，至今已是23届，在大陆举办的涉台经贸活动中创造了一个记录。山东的这份坚持和执着，结出了鲁台合作的丰硕成果，也成为两岸关系和平发展的缩影和写照，展示出两岸民间交流合作强大的生命力。希望鲁台会持续办下去，越办越好。中共中央台办、国务院台办将一如既往地支持鲁台不断深化交流合作，并为此继续作出努力。"
"2706","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办","　　最后，祝本届鲁台会圆满成功，祝各位身体健康、事业兴旺！谢谢大家！"
"2707","张志军在第23届鲁台经贸洽谈会开幕式上的致辞"," 时间:2017-09-01 18:24　　　来源：中共中央台办、国务院台办",""
"2708","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办",""
"2709","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　第十五届赣台经贸文化合作交流大会8月30日上午在九江开幕，中共中央台办、国务院台办主任张志军出席并致辞，以下为致辞全文。"
"2710","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　尊敬的鹿心社书记、刘奇省长，"
"2711","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　尊敬的江丙坤会长、王屏生会长、赖正镒理事长、黄茂雄荣誉理事长，"
"2712","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　各位来宾，各位朋友："
"2713","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　大家上午好！"
"2714","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　很高兴来到美丽的九江，出席第十五届赣台经贸文化合作交流大会。首先，我谨代表中共中央台办、国务院台办，对本届赣台会的召开表示热烈祝贺，向与会两岸嘉宾致以诚挚问候！"
"2715","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　2003年以来，在江西省委省政府的高度重视下，赣台会成功举办15届，达成诸多两地合作项目和共识，成为大陆中部地区对台经贸文化交流合作的重要平台，为促进两岸经济社会发展、密切两岸各界关系、增进民众福祉作出了积极贡献。本届赣台会以“创新引领、融合发展”为主题，契合两岸经济社会发展的内在需求和民众心声，相信必将取得新的成果。"
"2716","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　今年是两岸同胞打破隔绝状态、开启交流交往30周年。广大台商是两岸交流合作的先行者，早在两岸同胞隔绝状态打破之前就突破重重障碍前来大陆投资兴业。30年来，两岸经济交流合作始终走在两岸各项交流合作的前列，从无到有，从小到大，不断发展壮大，遂致今天年贸易额近2000亿美元、台商对大陆投资累计超过650亿美元的规模。两岸经济联系之密、利益交融之深，前所未有，对两岸经济社会发展都产生了积极的推动作用。这充分说明两岸经济交流合作符合两岸同胞的共同利益，具有旺盛的生命力。"
"2717","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　大陆一直采取积极政策措施，推动两岸经济交流合作。去年5月以来，民进党当局不承认“九二共识”政治基础，不认同“两岸同属一个中国”，严重冲击了两岸关系和平发展。对此，我们多次表示，我们将继续坚持体现一个中国原则的“九二共识”，坚决反对和遏制任何形式的“台独”分裂行径，维护两岸关系和平发展；我们将继续推动两岸民间各领域交流合作，深化两岸经济社会融合发展。"
"2718","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　长期以来，大陆一直以优越的投资环境和条件，成为台商投资的热土。尽管当前国际经济形势出现了一些新变化，但大陆吸引台商投资仍具有其他地方无法比拟的优势。"
"2719","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　大陆经济规模巨大，具有庞大的内需市场，2016年GDP达74.4万亿人民币，居世界第二位，社会消费品零售总额达33.2万亿人民币。"
"2720","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　大陆全面深化改革，推进供给侧结构性改革，经济发展保持了稳中向好态势。今年上半年GDP同比增长6.9%，增速位于世界主要经济体前列。一些国际组织和机构纷纷上调大陆经济增速。随着“一带一路”建设、京津冀协同发展、长江经济带建设战略和“中国制造2025”的推进，将为台资企业在大陆的发展提供更广阔空间。"
"2721","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　大陆的政策环境不断优化。各地积极支持台资企业转型升级、创新发展、开拓内需市场，帮助台资企业参与“一带一路”建设。就在本月上旬，国务院印发了《关于促进外资增长若干措施的通知》，从五个方面提出了促进外商投资的政策措施，对台商和台资企业也是一大利好。我们还出台一系列具体措施，为台湾同胞特别是年轻人在大陆就学、实习、就业、创业和生活提供更多便利和更好条件。"
"2722","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　台商在大陆发展有很多优势，而最大优势是两岸是一家人，是割舍不断的命运共同体，两岸经济同属中华民族经济。大陆在实现自身发展的同时，时刻把广大台湾同胞挂在心上，愿意首先同台湾同胞分享大陆发展机遇。在实现“两个一百年”奋斗目标的进程中，我们真诚希望广大台湾同胞搭上大陆发展的快车，共同致力于中华民族伟大复兴。"
"2723","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　各位来宾，各位朋友，"
"2724","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　江西是“长珠闽”的直接腹地，处于国家“一带一路”和长江经济带战略交汇点，区位优势明显，战略平台叠加，生态环境优良，发展势头强劲。长期以来，江西省各级党委、政府高度重视推动赣台交流合作，大力开展对台招商引资，切实为台商、台企排忧解难，依法保护台商投资权益，赢得台商的广泛信赖和赞誉，江西也逐渐成为台商投资兴业和承接东部台资企业转移的新高地。希望广大台商抓住中部崛起等重大战略实施的机遇，积极参与大陆“一带一路”、长江经济带和长江中游城市群建设，在合作双赢中实现企业自身的发展壮大。中央台办、国务院台办将一如既往支持江西在深化两岸交流合作中发挥更大的作用。"
"2725","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办","　　最后，预祝第十五届赣台会圆满成功！谢谢大家！"
"2726","张志军在第十五届赣台经贸文化合作交流大会上的致辞"," 时间:2017-08-30 16:26　　　来源：中共中央台办、国务院台办",""
"2727","张志军会见台湾中流基金会研访团"," 时间:2017-08-29 18:30　　　来源：中共中央台办、国务院台办","　　8月29日，中共中央台办、国务院台办主任张志军在京会见了台湾知名学者朱云汉、吴玉山率领的中流基金会2017年研访团，就两岸形势交换了看法，并阐述了大陆方面对台方针政策。"
"2728","张志军会见台湾中流基金会研访团"," 时间:2017-08-29 18:30　　　来源：中共中央台办、国务院台办",""
"2729","张志军会见台湾中流基金会研访团"," 时间:2017-08-29 18:30　　　来源：中共中央台办、国务院台办",""
"2730","张志军主任与台湾实习生座谈交流"," 时间:2017-08-28 14:01　　　来源：中共中央台办、国务院台办","　　8月28日，中共中央台办、国务院台办主任张志军与在大陆实习的台湾高校暑期实习生座谈交流，了解台生在大陆实习就业情况，听取意见建议。"
"2731","张志军主任与台湾实习生座谈交流"," 时间:2017-08-28 14:01　　　来源：中共中央台办、国务院台办",""
"2732","张志军主任与台湾实习生座谈交流"," 时间:2017-08-28 14:01　　　来源：中共中央台办、国务院台办",""
"2733","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办",""
"2734","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办","　　中共中央台办、国务院台办主任张志军24日在北京会见了前来参加第二届京台青年创新创业大赛决赛的台湾团队代表。"
"2735","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办","　　张志军表示，近年来，大陆深入实施创新驱动发展战略，大力推进供给侧结构改革，经济发展保持了稳中向好态势，为各类市场主体发展提供了广阔空间和难得机遇。两岸同胞是骨肉天亲，我们愿意首先同台湾同胞分享发展机遇。京台青年创新创业大赛为台湾青年创新创业项目落地北京、两岸青年携手合作搭建了有益平台，希望今后这样的活动继续办下去，越办越好。"
"2736","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办","　　第二届京台青年创新创业大赛决赛于25日在北京举行，来自京台两地的42支青年团队参加。"
"2737","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办",""
"2738","张志军会见参加第二届京台青年创新创业大赛决赛的台湾团队代表"," 时间:2017-08-24 19:42　　　来源：中共中央台办、国务院台办",""
"2739","国台办：高度赞赏新党主张两岸和平统一，坚持一中、反对“台独”"," 时间:2017-08-21 19:55　　　来源：新华网","　　新华社北京８月２１日电（记者　赵博）国台办发言人安峰山２１日应询表示，新党成立２４年来，一直主张两岸和平统一，坚定坚持一个中国、反对“台独”，我们对此高度赞赏。"
"2740","国台办：高度赞赏新党主张两岸和平统一，坚持一中、反对“台独”"," 时间:2017-08-21 19:55　　　来源：新华网","　　８月２０日，新党举办２４周年党庆大会，提出新党路线新论述，新党主席郁慕明表示“要为和平统一、振兴中华向前迈进”。"
"2741","国台办：高度赞赏新党主张两岸和平统一，坚持一中、反对“台独”"," 时间:2017-08-21 19:55　　　来源：新华网","　　安峰山指出，我们愿与包括新党在内的一切坚持一个中国原则、拥护祖国统一、反对“台独”的台湾政党、团体、组织及人士，保持沟通，加强对话，共同推进两岸关系和平发展，维护台海和平稳定，共谋祖国和平统一和中华民族伟大复兴。"
"2742","国台办：高度赞赏新党主张两岸和平统一，坚持一中、反对“台独”"," 时间:2017-08-21 19:55　　　来源：新华网",""
"2743","国台办：愿与国民党在既有共同政治基础上 维护两岸关系和平发展与台海和平稳定"," 时间:2017-08-20 19:06　　　来源：新华网","　　新华社北京8月20日电 中国国民党20日举行第二十次代表大会并通过新政策纲领。针对新政策纲领中涉及两岸关系的内容，国台办发言人安峰山当日应询表示，2005年，国共两党达成两岸和平发展五项共同愿景，确立了双方坚持“九二共识”、反对“台独”的共同政治基础，并在此基础上加强两党交流互动，推进两岸关系和平发展，增进两岸同胞福祉，取得了丰硕成果。"
"2744","国台办：愿与国民党在既有共同政治基础上 维护两岸关系和平发展与台海和平稳定"," 时间:2017-08-20 19:06　　　来源：新华网","　　安峰山表示，当前，两岸关系形势复杂严峻，我们愿与国民党在坚持体现一个中国原则的“九二共识”、反对“台独”的共同政治基础上，保持沟通，加强对话，共同维护两岸关系和平发展与台海和平稳定。"
"2745","国台办：愿与国民党在既有共同政治基础上 维护两岸关系和平发展与台海和平稳定"," 时间:2017-08-20 19:06　　　来源：新华网",""
"2746","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞
（2017年8月18日）"
"2747","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","　　大家好！我很高兴来到具有“世界屋脊”美誉的青海，与来自台湾的少数民族同胞一道，共同出席第八届领略大美青海神韵暨青台少数民族交流活动。在此，我谨代表中共中央台办、国务院台办对活动举办表示热烈祝贺！对各位台湾少数民族同胞的到来表示热烈欢迎！"
"2748","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","　　今年是两岸同胞打破隔绝状态、开启交流交往30周年。30年来，我们始终高度重视并积极支持和促进两岸少数民族交流。这是因为，台湾少数民族是中华民族大家庭的重要成员，我们是一家人。长期以来，台湾少数民族同胞为中华民族的发展和台湾的开发建设作出了重要的贡献。在抗御外敌入侵的斗争中，台湾少数民族同胞不畏强暴，奋起抗争，是中华民族尊严的坚定捍卫者；在开发建设台湾的实践中，台湾少数民族同胞筚路蓝缕，守望相助，是宝岛台湾的重要建设者；在两岸关系的发展历程中，台湾少数民族同胞坚决反对“台独”分裂活动，一直是维护和促进两岸关系和平发展的重要力量。经过30年的发展，我们欣喜地看到，两岸少数民族交流内容日益丰富，参与更加广泛，领域不断拓宽。中华一家亲——海峡两岸各民族欢度“三月三”、“六月六”、“庆中秋”等节庆活动，都已成为两岸少数民族交流的重要品牌。两岸同胞就应该这样，多走动、常往来，越走越近、越走越亲。据我了解，就在这个夏季，至少有十几个台湾少数民族参访团来到大陆，他们前往云贵山区、走向内蒙草原、进入青藏高原，开展形式多样的交流参访活动，亲身感受大陆的多彩风貌和发展变化，以及大陆同胞的友善热情，都感到不虚此行。"
"2749","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","　　中国是全国各族人民共同缔造的统一的多民族国家。1949年以来，大陆确立并实施了以民族平等、民族团结、民族区域自治、发展少数民族经济文化事业为基本内容的民族政策，积极维护各民族平等、团结、互助关系，切实推动民族地区经济社会全面发展，实现共同富裕。当前，大陆各方面事业发展日新月异，各族人民正在朝2020年全面建成小康社会的宏伟目标奋力迈进。习近平总书记强调“全面实现小康，少数民族一个都不能少，一个都不能掉队”。这充分体现了对少数民族发展的深情关爱和重视。青海是一个多民族聚居地区，在各族人民的共同努力下，经济社会发展取得了巨大进步。相信这次台湾朋友通过在青海的参访，一定会留下深刻印象。我也希望，通过你们这次参访，为进一步推动青台两地少数民族交流合作，发挥积极促进作用。"
"2750","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","　　朋友们，大陆和台湾是我们共同的家园，实现各民族繁荣发展是我们共同的期待与梦想。台湾的少数民族同胞来到大陆交流，常常会唱起一首歌，叫“我们都是一家人”。歌中有一句唱道：“团结起来，相亲相爱，因为我们都是一家人”。可以说，这首歌唱出了两岸同胞共同的心声。我衷心希望，两岸各民族同胞携起手来，共同致力于两岸关系和平发展，融洽亲如一家的同胞感情；共同致力于文化交流，弘扬和传承灿烂的中华文化；共同致力于推动两岸经济社会融合发展，为实现中华民族伟大复兴的中国梦贡献智慧和力量。"
"2751","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办","　　最后，欢迎各位少数民族朋友常来大陆走走，祝大家青海之行圆满顺利。"
"2752","张志军主任在第八届领略大美青海神韵暨青台少数民族交流活动上的致辞"," 时间:2017-08-18 14:48　　　来源：中共中央台办、国务院台办",""
"2753","国台办：感谢台湾各界就九寨沟地震表达慰问"," 时间:2017-08-09 18:21　　　来源：中共中央台办、国务院台办","　　国台办发言人马晓光8月9日表示，四川省阿坝藏族羌族自治州九寨沟县发生强烈地震后，台湾各界以不同形式表达关切和慰问。中国国民党中央委员会来电表达慰问，祈盼灾区民众克服难关，早日完成灾后重建。一些台资企业积极捐款，向灾区捐赠食品和物资，支持当地救灾工作。我们对此表示感谢。"
"2754","国台办：感谢台湾各界就九寨沟地震表达慰问"," 时间:2017-08-09 18:21　　　来源：中共中央台办、国务院台办",""
"2755","国台办：目前没有台湾同胞在九寨沟地震中伤亡受困"," 时间:2017-08-09 14:14　　　来源：新华网","　　新华社北京８月９日电（记者查文晔）国台办发言人马晓光９日表示，四川省阿坝藏族羌族自治州九寨沟县发生强烈地震后，国台办、海协会连夜启动应急机制，向四川省台办联系核实有无台胞伤亡受困情况，四川省台办就相关工作迅速做出部署，予以落实。截至目前，没有台湾同胞伤亡受困的报告。"
"2756","国台办：目前没有台湾同胞在九寨沟地震中伤亡受困"," 时间:2017-08-09 14:14　　　来源：新华网",""
"2757","张志军会见中国国民党智库参访团"," 时间:2017-07-31 21:37　　　来源：中共中央台办、国务院台办",""
"2758","张志军会见中国国民党智库参访团"," 时间:2017-07-31 21:37　　　来源：中共中央台办、国务院台办","　　7月31日，中共中央台办主任张志军在京会见了由执行长孙立群率领的中国国民党智库国政研究基金会参访团。他指出，当前两岸关系形势复杂严峻，民进党当局拒不承认“九二共识”，单方面破坏了两岸关系和平发展的政治基础，对两岸关系带来严重冲击。“九二共识”的核心意涵是大陆和台湾同属一个中国，它事关两岸关系性质与前途，在这一大是大非问题上容不得半点模糊。只有回到“九二共识”政治基础上来，两岸关系才能拨云见日，重回正轨。"
"2759","张志军会见中国国民党智库参访团"," 时间:2017-07-31 21:37　　　来源：中共中央台办、国务院台办","　　张志军表示，自2005年以来，国共两党在坚持“九二共识”、反对“台独”的政治基础上，推进两岸关系和平发展，取得了丰硕成果。我们愿意与国民党在既有政治基础上继续加强交流对话，持续增进两岸同胞的福祉和亲情，维护两岸关系和平发展与台海和平稳定。"
"2760","张志军会见中国国民党智库参访团"," 时间:2017-07-31 21:37　　　来源：中共中央台办、国务院台办",""
"2761","国台办新闻发言人马晓光答记者问（2017年7月27日）"," 时间:2017-07-27 18:17　　　来源：中共中央台办、国务院台办","　　问：富士康集团董事长郭台铭在美国白宫宣布将在威斯康星州投资100亿美元设厂。请问大陆方面如何看待这笔投资案？富士康在大陆雇佣约100万名员工，请问大陆方面是否担心富士康响应“美国制造”会影响大陆员工就业机会？"
"2762","国台办新闻发言人马晓光答记者问（2017年7月27日）"," 时间:2017-07-27 18:17　　　来源：中共中央台办、国务院台办","　　答：我们注意到有关报道。"
"2763","国台办新闻发言人马晓光答记者问（2017年7月27日）"," 时间:2017-07-27 18:17　　　来源：中共中央台办、国务院台办","　　据了解，富士康集团今年以来继续在大陆扩大投资，原有企业未受影响。"
"2764","国台办新闻发言人马晓光答记者问（2017年7月27日）"," 时间:2017-07-27 18:17　　　来源：中共中央台办、国务院台办","　　广大台商普遍认为，大陆经济发展长期向好，台资企业发展前景广阔。同时，我们支持台资企业在大陆扎根发展的态度是一贯的、明确的，将继续采取积极措施，为台资企业在大陆发展营造有利环境。"
"2765","国台办新闻发言人马晓光答记者问（2017年7月27日）"," 时间:2017-07-27 18:17　　　来源：中共中央台办、国务院台办",""
"2766","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　很高兴出席第二十六届海峡两岸关系学术研讨会。首先，我代表此次会议的主办单位全国台湾研究会、中华全国台湾同胞联谊会和中国社会科学院台湾研究所，对来自大陆、台湾及港澳的各位代表和媒体朋友表示热烈欢迎和诚挚问候，对山西省有关单位对本次研讨会提供的大力支持和帮助表示衷心感谢！"
"2767","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　海峡两岸关系学术研讨会自举办以来，始终坚持“加强学术对话、增进彼此友谊、推动两岸合作、促进国家统一”的大方向，汇聚与会专家学者智慧，为推动两岸关系和平发展建言献策发挥了重要的积极作用。"
"2768","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　本届研讨会以“推动两岸融合，维护和平基础”为主题，围绕民进党重新执政后两岸关系发展面临的新形势与新挑战、推进两岸经济社会融合发展、加强两岸基层和青年交流等问题进行探讨，对维护两岸关系和平发展具有积极意义。希望各位专家学者以“两岸一家亲”为本，以民族大义为重，以两岸同胞福祉为念，共谋两岸融合发展之策。我们期待各位专家学者畅所欲言，发表真知灼见！"
"2769","戴秉国在第二十六届海峡两岸关系学术研讨会开幕式上的致辞"," 时间:2017-07-25 09:19　　　来源：中共中央台办、国务院台办","　　各位嘉宾、朋友们！"
