date 2 2,content
 2013-12-30 15:29,"　　回望2013年,两岸文化交流的深度与广度更是不断提升"
 2013-12-30 15:29,"如年初在台北成功举办由学术高峰论坛、美术展、专题研讨会和两岸交流笔会等系列活动组成的“当代中国画学术论坛”,成为迄今学术水平最高、展览规模及影响最大的美术专业活动之一"
 2013-12-30 15:29,"　　11月,迄今持续时间最长的两岸文化交流项目——首届“海峡两岸文化遗产节”在台中市开幕"
 2013-12-30 15:29,"除《护生画集》文物展、话剧《最后之胜利》外,还将带去民族管弦乐组曲《山水化境-富春山居图随想》音乐会、《老照片,新北京》展览等共计七大系列活动,将一直持续到2014年6月,覆盖台北、台中、台东、高雄、台南等台湾重要县市"
 2013-12-30 15:29,"　　12月,“2013双城新年公益音乐会”在北京、台北、新北等地陆续上演"
 2013-12-30 15:29,"台湾师范大学首度与大陆北京大学等三所知名学府携手,为两岸听众演绎具有台湾特色与国际典范的乐曲,带来一场场音乐飨宴,更为两岸文化交流吹来一股清新之风"
 2013-12-30 15:29,"　　然而,相比两岸经济交流有ECFA(海峡两岸经济合作框架协议)保障,文化交流领域一直缺乏一个整体的框架"
 2013-12-30 15:29,"2013年,两岸各界多次呼吁建立两岸文化和教育合作的框架性机制,包括可以适时探讨和商签两岸科技合作协议、两岸文化创意产业合作机制等具体性协议"
 2013-12-30 15:29,"　　中华两岸经贸投资文化教育协会理事长、台“陆委会”前主委张京育表示,签署两岸文化交流协议,或在总的框架下,签署各式各样的专门协议,“到时候了”"
 2013-12-30 15:29,"在必要之时,甚至可成立两岸文化合作委员会,对两岸文化深入交流做中长期规划"
 2013-12-30 15:29,"　　本月22日,两岸70多家媒体参与的“2013海峡两岸媒体前瞻论坛”在北京举行"
 2013-12-30 15:29,"论坛发表的共同倡议提出:两岸媒体应继续推动两岸新闻交流正常化,呼吁有关方面积极创造条件,尽快实现两岸新闻媒体开放常驻机构,推动两岸早日商签文化合作协议"
 2013-12-30 15:29,"　　可以说,两岸就文化交流合作商签相关协议,无疑会使两岸文化交流驶入快速通道而更加便捷,是两岸有识之士的努力方向"
 2013-12-30 15:29,(完)
 2013-12-27 09:31,"当腾讯成立台湾分公司、高调推出微信海外版wechat时,也许他们自己都没有想到,短短一年间,微信的岛内用户剧增至数百万,“摇一摇”成为两岸民众互留联络方式时的热门选择"
 2013-12-27 09:31,"　　即将过去的2013年,在两岸关系稳中有进的大背景下,两岸社会融合悄然提速"
 2013-12-27 09:31,"不管是在大陆还是台湾,百姓生活中的“对岸元素”越来越多,堪称“你中有我,我中有你”"
 2013-12-27 09:31,　　“穿淘宝网购的衣服、拿小米手机、坐金龙牌公车(公交车)、用微信和朋友聊昨晚播出的《我是歌手》……”这是台湾《旺报》今年刊载的一篇报道中所描述的普通台湾人的生活情形
 2013-12-27 09:31,"报道指出,“一股‘哈陆’风在台湾衍然成形”"
 2013-12-27 09:31,"　　跑两岸新闻的大陆记者们发现,现在可以不必再打长途电话,借助微信的语音对讲功能,就可以轻松跨海采访到台湾政商名流、专家学者和艺人,因为他们中很多人都用上了微信"
 2013-12-27 09:31,"朋友圈里“晒”照片、建个群组饭局聊八卦,逐渐成为台湾年轻人日常生活的一部分"
 2013-12-27 09:31,"　　“从QQ到微博再到微信,大陆热门社交网络工具受到台湾民众热捧,深层原因是两岸交流日益热络"
 2013-12-27 09:31,”任教于厦门大学新闻传播学院的台籍教师陈经超说
 2013-12-27 09:31,"　　一年来,大陆综艺节目和影视剧“逆袭”宝岛,引发观看热潮"
 2013-12-27 09:31,"《我是歌手》《星跳水立方》《爸爸去哪儿》《全能星战》等节目,由于台湾知名艺人踊跃参与,加上制作精良、颇具创意,一档又一档现身台湾荧屏"
 2013-12-27 09:31,"《我是歌手》总决赛甚至引发中天、东森两家岛内主流新闻电视台同时“准直播”,节目收视率比平常时段暴增近220%"
 2013-12-27 09:31,"　　古装剧《兰陵王》延续《后宫·甄嬛传》的热度,今年在台湾中视八点档甫一开播即收视飙升,一度突破3.84,超越多部热门本土剧勇夺收视冠军"
 2013-12-27 09:31,"同期在华视播出的《陆贞传奇》亦收视长红,让岛内观众津津乐道"
 2013-12-27 09:31,"　　与此同时,“台湾Style”日益融入大陆民众的生活时尚"
 2013-12-27 09:31,"85度C、德克士等台湾烘焙、快餐品牌在大陆的分店越开越多,在大西北也能找到“台湾好味道”"
 2013-12-27 09:31,"今年4月,西安高新区一家由高姓台湾老板经营的台湾餐厅,响应微公益号召推出“待用快餐”,传为佳话"
 2013-12-27 09:31,"大陆现也已成为台湾艺人最重要的演出市场,著名歌手周杰伦因为在大陆的丰厚收入而成为今年台湾歌手“吸金王”"
 2013-12-27 09:31,　　台湾的教材今年首度进入大陆课堂
 2013-12-27 09:31,"由中华书局引进的《中华文化基本教材》,被包括北京四中在内的大陆近30所学校采用"
 2013-12-27 09:31,"专家评价说,这是一次两岸文教交流的“探索性典范”,也是两岸共同弘扬中华文化的“务实之举”"
 2013-12-27 09:31,"　　一年来,大陆居民赴台游又有新突破:个人游试点城市增至26个,覆盖2亿人口;“十一”黄金周期间,个人游数量首次超越团体游"
 2013-12-27 09:31,"　　盘点一年来两岸人员往来和社会交流的新气象,鲜活的事例不胜枚举,一一印证着这首由两岸大学生共同创作的歌曲:“我们的心,从没有海峡的界线,在同一个天空,有着相同的语言,等待着我们,相聚"
 2013-12-27 09:31,”(记者　赵博)
 2013-12-25 14:50,中国台湾网12月25日北京消息　国台办今天上午举行新闻发布会，国台办新闻发言人范丽青就五年来两岸“三通”情况表示，五年来，两岸直航不断取得突破性进展，邮政合作水平稳步提升，贸易投资的条件不断改善
 2013-12-25 14:50,　　范丽青说，2008年12月15日，两岸空中海上直航、直接通邮正式启动
 2013-12-25 14:50,两岸实现了全面直接双向“三通”，为两岸关系和平发展创造了有利条件
 2013-12-25 14:50,　　五年来，两岸直航不断取得突破性进展，邮政合作水平稳步提升，贸易投资的条件不断改善
 2013-12-25 14:50,根据大陆方面的统计，在通航方面，两岸空运航班、航点不断增加
 2013-12-25 14:50,目前，两岸直航航点已达64个，每周客运航班的总数目前为670班，很快就将增至828班
 2013-12-25 14:50,货运航班总数增至68班
 2013-12-25 14:50,自从2009年8月31日开通定期客货运航班以来，截止2013年9月底，两岸航空公司累计运送旅客2889万人次；执行货运航班9866班，运载货物54.5万吨
 2013-12-25 14:50,　　目前，两岸海运直航的港口已经达到85个，直航船公司增加到120家，直航船舶增加到280多艘
 2013-12-25 14:50,两岸的海运客运量和集装箱运量每年的平均增幅都在12%以上
 2013-12-25 14:50,新开辟6条大陆至台湾客运航线，现在海上最短航程仅需两个半小时就可以抵达台湾
 2013-12-25 14:50,两岸邮轮运输是从无到有，成为了两岸直航的新亮点
 2013-12-25 14:50,　　在通商方面，范丽青说，两岸直航实现后，两岸货物实现了直接运输，促进两岸贸易迅速发展
 2013-12-25 14:50,5年来，两岸贸易额年均增长10%左右
 2013-12-25 14:50,从2009年至2013年10月底，大陆新增批准台商投资项目12135个，实际使用台资金额111亿美元
 2013-12-25 14:50,2009年6月底，大陆资本获准到台湾投资，两岸的双向投资得以实现
 2013-12-25 14:50,迄今，大陆企业赴台投资的项目已达到了193项，实际投资总额是10亿多美元
 2013-12-25 14:50,通邮方面，两岸函件、包裹、快递、汇兑业务都运行顺畅，稳步发展
 2013-12-25 14:50,（中国台湾网 高旭）
 2013-12-19 15:24,大陆民营航空在两岸航线的动作加大
 2013-12-19 15:24,低成本民营的春秋航空17日在上海宣布，将增开2014年春节两岸加班机，执飞上海浦东至台北桃园，期间单程最低票价不含税仅330元人民币(约合新台币1610元)
 2013-12-19 15:24,　　春秋航空是目前大陆唯一低成本航空公司
 2013-12-19 15:24,今年10月27日、12月1日，该公司首次执飞上海浦东至高雄、上海浦东至桃园航线，几乎班班爆满
 2013-12-19 15:24,大陆另一家民营航空企业吉祥航空亦加入该航线竞争，二者采取的差别化经营战略，松动了两岸航线居高不下的票价
 2013-12-19 15:24,　　春秋航空目前首批获得上海浦东至台北桃园10个班次的春节加班机时刻批复，执行日期分别为1月26日、27日、29日、2月6日、7日和8日，预计今后还有更多加班申请获得批复，加上原有的每周5个往返班次，台商回家和自由行旅客的选择机会大增
 2013-12-19 15:24,　　两岸春运市场首次出现低成本航空公司，最大的变化是“回家的机票便宜”了
 2013-12-19 15:24,　　记者通过票价比较发现，以2014年1月26日为例，上海浦东至台北桃园航线，春秋航空最低票价单程为1200元人民币(约合新台币5856元)，传统航空公司售价则为2500元至3790元人民币，低成本公司售价仅为传统公司的一半甚至1/3左右
 2013-12-19 15:24,　　两岸民航主管部门同意2014年春节加班期间为1月17日至2月14日，考虑双方民众及航空公司需求，航班总量不予限制，仅在大陆部分繁忙机场设有上限，即上海浦东105班、北京7班、广州11班、深圳10班、杭州47班往返航班
 2013-12-19 15:24,而此次上海浦东较今年春节加班机的上限50班，大幅增加了一倍
 2013-12-19 15:24,(记者 李佳佳)
 2013-12-19 15:18,两位台湾学者18日对记者表示，2013年两岸关系稳中有“进”，2014年令人憧憬
 2013-12-19 15:18,　　由两岸媒体合办的“2013海峡两岸年度汉字评选”活动当天在台北揭晓，海基会董事长林中森推荐的“进”字高票当选
 2013-12-19 15:18,　　对此，淡江大学中国大陆研究所所长张五岳、中国文化大学社科院院长邵宗海在分别接受中新社驻台记者采访时，均认为“进”字很贴切，是2013年两岸关系的一个最佳概括
 2013-12-19 15:18,　　深谙两岸关系的张五岳博士指出，2013年两岸交流、互动频繁，两会签署两岸服务贸易协议，双方的政治互信有所增强，和平发展在既有基础上得以巩固、深化
 2013-12-19 15:18,　　邵宗海认为，2013年两岸关系有进展、有进步
 2013-12-19 15:18,年内两会虽只签署服贸一项协议，但应看到这是在两岸关系进入“深水区”双方努力达成的新成果，来之不易
 2013-12-19 15:18,他特别提到，一年来的事实证明，中共十八大后的两岸关系保持了连续性，且稳定当中有新的作为
 2013-12-19 15:18,　　展望2014，张五岳表示审慎乐观
 2013-12-19 15:18,他指出，在全球化大背景下，面对周边及内部情势，两岸关系面临新机遇，也遇到新挑战
 2013-12-19 15:18,他认为，两会互设办事处并签署新协议、两岸主管两岸事务部门负责人会面、经贸合作及文教交流的持续深化等，都是可以预期的
 2013-12-19 15:18,　　邵宗海则认为，2014年的两岸关系令人憧憬
 2013-12-19 15:18,相信在一个中国框架下，双方有足够的气度和智慧，推进诸如张志军与王郁琦互访等以前人们难以想象的事项，为众所期待的“习马会”创造积极条件
 2013-12-19 15:18,　　谈及“习马会”议题，张五岳表示，任何有益两岸关系和平发展的事情，都不应刻意排除，此事固然难度高，不宜操之过急，但也应以两岸人民福祉为念，把握任何可能的机遇
 2013-12-19 15:18,(记者 董会峰 叶小刚)
 2013-12-16 10:12,中国台湾网12月11日北京消息　国台办新闻发言人范丽青11日表示，为更好地保障台湾居民在大陆就业的相关权益，人力资源和社会保障部于今年11月出台相关举措，规定台湾居民在大陆常住地稳定就业满6个月，并依法参加社会保险的，失业后如本人自愿，可到公共就业服务机构办理失业登记，享受就业服务和相应的失业保险待遇
 2013-12-16 10:12,　　国台办今天举行新闻发布会，中国台湾网记者提问：据了解，最近人力资源和社会保障部出台了相关规定，在大陆就业的台湾居民，在失业以后可以享受到失业保险待遇，能否请您介绍一下相关具体情况？范丽青针对上述问题做如上表示
 2013-12-16 10:12,（中国台湾网 周剑）
 2013-12-16 10:09,"台湾云端运算产业协会副理事长王玮建议海峡两岸未来在智慧城市解决方案方面有更多互动,这也是两岸在云计算与大数据领域一个可能的合作方向"
 2013-12-16 10:09,"　　云端(云计算)、巨量资料(大数据)ICT产业转型高峰论坛13日在台北举行,会后王玮在接受记者采访时做上述表示"
 2013-12-16 10:09,"　　智慧城市将物联网、云计算等信息技术以及开放创新平台运用于城市各个系统,使得城市生活更加便利"
 2013-12-16 10:09,"　　王玮这样解释智慧城市和云计算、大数据的关系:“智慧城市的基础设施是云端,差异化就在巨量资料的分析"
 2013-12-16 10:09,"交通、医疗、教育,环境、水质等等问题都可以用信息技术的方法帮忙解决"
 2013-12-16 10:09,”　　台湾的智慧城市应用覆盖生活方方面面
 2013-12-16 10:09,"例如,智慧交通,在车站等车可以知道下一班车距离和到达时间;智慧观光,可以帮助了解附近景点和美食;智慧门诊,采用移动挂号免去长时间排队看医生;以及智慧警政、智慧交通等多项应用"
 2013-12-16 10:09,"　　同时担任英业达股份有限公司首席顾问的王玮说,英业达计划在上海成立智慧城市解决方案推广中心,把台湾或全球厂商解决方案介绍到大陆去"
 2013-12-16 10:09,
 2013-12-16 10:05,"12月15日,海峡两岸迎来全面、直接、双向“通邮、通商、通航”五周年"
 2013-12-16 10:05,"当天在上海举行的“2013两岸传播与社会发展论坛”上,与会专家指出,“三通”正在缔造两岸的共同记忆,5年来两岸民众正进一步深入了解“对岸的美”"
 2013-12-16 10:05,"　　“我已经到过台湾20多次了,最近的一次拜访了新竹交通大学和台湾艺术大学,台湾的‘小而美’确实让我们这些大陆文化人意犹未尽"
 2013-12-16 10:05,”上海交通大学教授、传媒研究专家张国良以“游客”身份讲述的“三通”体验引发与会两岸专家共鸣
 2013-12-16 10:05,"　　台湾大学薛承泰教授认为,两岸的共同记忆不仅基于历史,也基于现实"
 2013-12-16 10:05,"两岸的共同点、共通点不应随着老一辈人的逝去而逝去,年轻人之间的共同记忆正在缔造之中"
 2013-12-16 10:05,"　　2008年的12月15日,海峡两岸空中双向直达航路开通仪式在上海举行"
 2013-12-16 10:05,上海飞行情报区与台北飞行情报区完成历史性的直接交接
 2013-12-16 10:05,"5年间,两岸直航实现了常态化,赴台团队游、个人游从无到有,人民币和新台币也逐步实现了“货币直航”"
 2013-12-16 10:05,"　　上海市台湾事务办公室的数据显示,5年间上海赴台投资项目超过27个,项目累计折合新台币23亿多元,2012年上海赴台个人游接近2.5万人次,旅游团队3500多批"
 2013-12-16 10:05,"与此同时,上海与台湾两地通邮每年接近300万件"
 2013-12-16 10:05,"　　上海东亚研究所所长章念驰表示,“三通”所缔造的两岸共同记忆,不仅体现在通邮、通商、通航上,也体现在金融、商贸、旅游、文化、教育、基层社区等领域的交流交往上,其影响将是极其深远的"
 2013-12-16 10:05,"　　“当‘三通’成为两岸民众习以为常的现象时,心灵的距离也将逐步缩短,这是与两岸关系和平发展的进程密切联系在一起的"
 2013-12-16 10:05,”章念驰说
 2013-12-16 10:05,(记者许晓青)
 2013-11-28 12:08,中国台湾网11月27日消息　国务院台办新闻发言人范丽青表示，十八届三中全会通过的《全面深化改革若干重大问题的决定》，对各个领域的改革发展作出了系统部署，提出了具体任务，必将对两岸经济文化交流合作产生重大影响，提供新的发展机遇
 2013-11-28 12:08,　　国台办11月27日举行例行新闻发布会，新华社记者提问，十八届三中全会决议，将对两岸经济、文化各领域，以及两岸民众带来哪些实际利益？　　对此，范丽青表示，《全面深化改革若干重大问题的决定》必将对两岸经济文化交流合作产生重大影响，提供新的发展机遇
 2013-11-28 12:08,在两岸经济合作方面，随着改革的不断深入，在平等参与市场竞争、开放市场准入、科技创新扶持、知识产权保护等方面，台湾投资者将进一步享受改革红利，在更好的环境中持续健康发展
 2013-11-28 12:08,在两岸文化等领域的交流与合作方面，《决定》中有关推进文化和社会事业改革创新的内容，与包括台湾同胞在内的广大民众的利益息息相关，将为两岸文化产业合作，以及台湾民众来大陆发展事业、就业创业、就学就医等提供更为广阔的空间、更多的机遇和更加健全的保障
 2013-11-28 12:08,我们希望台湾同胞积极参与大陆的经济建设与社会发展，同时共享大陆改革发展成果
 2013-11-28 12:08,（中国台湾网 朱炼）
 2013-11-20 10:10,中国台湾网11月19日北京消息　2013年北京台湾名品博览会将于本月21日至24日在农展馆举行，台湾贸易中心北京代表处特于19日下午举行记者会，由台湾贸易中心副秘书长王熙蒙率队，提前向媒体揭秘本次展会的“特别之处”
 2013-11-20 10:10,　　据介绍，本次展会力求突破，主打“创新、科技、服务”，更有五大亮点应和本次“台湾名品‘京’采绝伦”的口号
 2013-11-20 10:10,　　亮点之一：两岸携手再创新　　本届新参加的台湾厂商比例约为6成，特装比例逾70%，创26场名品展之最
 2013-11-20 10:10,展会将设9大形象馆以及7大产业区，除了推陈出新的“台湾精品馆”、“台湾农业精品馆”以及“健康医美形象馆”外，还有新设立的“电子商务馆”、“智能生活体验馆”、“台湾优良精密机械形象馆”、“科技应用体验馆”、“印刷风采艺术馆”及“美丽造型沙龙馆”，将让北京消费者感受到台湾不同的产业风貌
 2013-11-20 10:10,　　亮点之二：两岸合作商机多　　自名品展开办以来，每年每场均吸引当地大型通路商及买主前来参观、采购，促成可观商机
 2013-11-20 10:10,2012年北京展，台湾贸易中心与40家公协会共同邀请买主前来采购，促成1.8亿美元商机
 2013-11-20 10:10,本届更集结包括中国商业联合会、中国医药保健品进出口商会等著名行业产业协会在内的等50家公协会，合力协助洽邀大陆重量级买主前来参观采购，潜在合作商机巨大
 2013-11-20 10:10,　　亮点之三：地方特色美味全　　台湾产业向来有聚落型发展，近年来更大力发展一乡一特色，让台湾地方产业在每个乡、镇、县、市的发展都带有浓厚的在地特色
 2013-11-20 10:10,本次北京展将完整呈现苗栗、彰化、台东及金门四大地方特色，从客家擂茶到金门高粱，从鲜乳薄饼到龙口粉丝，参观者可实地体验台湾特殊、多样的在地美味
 2013-11-20 10:10,　　亮点之四：银发一族享照顾　　大陆目前正逐步迈入中度老年化社会，针对由此衍生出的两岸合作商机，此次名品展将特别展出老年居家看护平台，借由简易互动的设计，搭配Android系统的平板计算机，专为老年民众打造属于个人的数字助理服务，提供老年民众健康管理及心灵关怀的健康照护
 2013-11-20 10:10,此外，展会也会设立“老年及妇幼用品区”，陈设诸多台湾特有的保健及辅助商品，让老年人“吃的安心、买的关心、用的放心”
 2013-11-20 10:10,　　亮点之五：服务贸易惠两岸　　因应两岸签署的服务贸易协议，本届名品展内设置“电子商务馆”，展出台湾对大陆网购市场最具吸引力的四大产业，包含了美妆保养、食品伴手礼、服饰配件、品味生活等类别
 2013-11-20 10:10,展览还设置“印刷风采艺术馆”，专门介绍融合印刷、设计及科技的台湾印刷工业技术
 2013-11-20 10:10,同时“美丽造型沙龙馆”展出台湾兼具清洁、保养与美丽功能的产品，让参观者体验台湾美丽产业的魔力
 2013-11-20 10:10,　　由台湾贸易中心与北京市政府共同举办的“北京台湾名品博览会”已连续成功举办两届，总计吸引参观人数达25.3万人，共促成商机3.3亿美元，成果丰硕
 2013-11-20 10:10,（中国台湾网记者 杨丽 马迪）
 2013-11-20 10:09,红瓦屋，燕尾脊，离平潭澳前对台客滚码头一公里处，一片闽南风格建筑引人注目
 2013-11-20 10:09,大陆第二个对台小额商品交易市场即将在此建成运营
 2013-11-20 10:09,18日，近300家台湾企业提前“入驻”，参展为期一周的“2013平潭·台湾商品交易会”
 2013-11-20 10:09,　　牛轧糖、凤梨酥、台湾西柚、高山茶、文创工艺品等原汁原味的台湾商品，纷纷亮相交易会，吸引千名经销商、万名民众慕名而来
 2013-11-20 10:09,　　在大陆“盛名”已久的台湾牛轧糖此次“当仁不让”，展位前人气旺盛，来自台湾基隆的老板陈志达忙得不亦热乎
 2013-11-20 10:09,陈志达的牛轧糖已经“登陆”近两年，因为主打手工制作，生意“做得不错”
 2013-11-20 10:09,　　初尝甜头的陈志达，有意继续扩大大陆市场份额
 2013-11-20 10:09,恰逢平潭对台小额商品交易市场运营在即，“这是一个机会”，陈志达对中新社记者说，“听说平潭对我们台胞有最优惠的政策，而且是要打造成为台湾商品进入大陆的主通道，这样我的产品就可以销往更多地方
 2013-11-20 10:09,”　　陈志达直言，参展更大的目的在于了解“传闻中的平潭”，以谋划落户平潭
 2013-11-20 10:09,　　无独有偶，主打台湾保健产品的谢雪如此番参展，与陈志达有着一样的初衷
 2013-11-20 10:09,“平潭的优惠政策我们通过媒体都有了解，我们也都在很认真地考虑到平潭来发展，因此这次一听说有交易会，大家就很有意愿借这个机会，到这边来做考察
 2013-11-20 10:09,”谢雪如说
 2013-11-20 10:09,　　台湾商品卖到大陆，谢雪如并不担心销路的问题
 2013-11-20 10:09,“两岸一家亲，大陆对于台湾产品的接受度比国际品牌要来得高
 2013-11-20 10:09,”谢雪如表示，目前她担心的是运输成本的问题，“平潭离台湾那么近，又是走船，应该能够解决这部分问题
 2013-11-20 10:09,”　　运输对于水果商蔡老板来说，同样至关重要
 2013-11-20 10:09,“我的水果一年销往大陆300吨，多数是在厦门登陆的
 2013-11-20 10:09,”蔡老板说，平潭进出口农特产品市场建起来以后，台湾水果搭乘“海峡号”到平潭，原本两天的运程缩短到一天，对于需要保鲜的水果来说，无疑是最大的优势
 2013-11-20 10:09,　　按照大陆给予的优惠政策，“平潭对台小额商品交易市场”对原产于台湾的粮油食品类、土产畜产类、纺织服装类、工艺品类、轻工业品类及医药品类等六大类商品每人每天有6000元人民币的免税额度；“对台进出口农特产品市场”则主要经营台湾水果及两岸名优农特产品的批发零售
 2013-11-20 10:09,　　平潭综合实验区管委会副主任周青松介绍说，在上述两市场的前期招商过程中，台湾工商界特别是中小企业反应踊跃，已经报名拟入驻的400多家商户中就有六成台湾商户
 2013-11-20 10:09,　　“我们将继续丰富台湾元素和旅游元素，以期带来可观的人流、物流
 2013-11-20 10:09,”周青松表示，目前平潭正积极申请跨境电子商务试点，争取在小额商品交易市场叠加跨境电子商务政策，推动形成两岸“三通”之后的“第四通”，即电商网上交易互通
 2013-11-20 10:09,(记者 郭熙婵)
 2013-11-18 10:05,中国台湾网11月16日上海消息 由中国公证协会主办的以“两岸繁荣与公证发展”为主题的海峡两岸公证事务研讨会今（16）日在上海召开
 2013-11-18 10:05,司法部副部长赵大程，海峡两岸关系协会（海协会）理事周宁，台湾公证学会常务监事吴启宾，台湾海峡交流基金会（海基会）张峰青、中国公证协会会长丁露等出席论坛并致辞
 2013-11-18 10:05,海基会董事长林中森向大会发来贺信
 2013-11-18 10:05,"　　1993年4月29日, 海协会会长汪道涵与海基会董事长辜振甫在新加坡举行第一次正式会谈,签署了包括《两岸公证书使用查证协议》在内的4个协议"
 2013-11-18 10:05,今年是“汪辜会谈”20周年，也是《两岸公证书使用查证协议》签署20周年
 2013-11-18 10:05,20年间，海基会寄往大陆使用的公证书、认证书副本109万件，大陆地区寄往台湾使用的公证书副本176万件
 2013-11-18 10:05,"　　自“汪辜会谈”签署《两岸公证书使用查证协议》至今，两岸关系虽历经波折,但此项协议的执行与落实却几乎从未受影响"
 2013-11-18 10:05,协议的实施成效与两岸人民权益息息相关，不论结婚、出生、收养、继承，凡涉及两岸人民的身份权益事项，都循制度性机制办理，丝毫不受过去两岸协商、交流中断的影响
 2013-11-18 10:05,　　赵大程在致辞中提出4点希望
 2013-11-18 10:05,第一，深化互信、相向而行
 2013-11-18 10:05,应始终坚持“九二共识”，巩固两岸关系和平发展的思想基础；增强民族认同，融洽同胞感情，巩固携手共创两岸关系和平发展新前景的决心和信心；持之以恒地增进互信，排除障碍，增强维护两岸同胞共同福祉的勇气和力量
 2013-11-18 10:05,第二，聚同化异、务实进取
 2013-11-18 10:05,维护两岸同胞正当权益，应当以实现两岸互利共赢的目标为方向，切实发挥公证制度预防和化解矛盾的法治功能，充分彰显公证制度构建良好社会关系和维护交易秩序的基本价值；善于总结20年来两岸公证书查证中的良好经验和存在的问题，以务实的精神，相互尊重的态度，共同探索进一步完善两岸公证书使用查证与核验机制的有效途径，增强两岸公证书使用和查证机制的执行力，为提升公证书使用效率、强化公证书使用效果创造条件
 2013-11-18 10:05,第三，深化交流、扩大合作
 2013-11-18 10:05,两岸公证界应该在进一步建立双方不定期磋商工作机制方面加强研究，使两岸公证合作的决策会商多层次、全方位、宽视野地有效展开；在拓展两岸公证人交流和合作领域方面多做工作，为增进两岸公证界相互了解提供平台；在公证工作标准化建设方面相互学习、借鉴，在公证理论的比较研究方面多出成果，为两岸公证理论发展创新提供新的视角；在提升两岸公证信息化水平方面多些建设性合作，为深化两岸公证交流合作注入信息技术含量
 2013-11-18 10:05,第四，探索创新、共谋发展
 2013-11-18 10:05,两岸沟通交流制度化尽快实现，两岸公证界得以坦诚交流、共创双赢，续写两岸公证服务共同繁荣发展的新篇章；两岸紧急联系与协处机制尽早建立，两岸公证业得以合力应对重大事项和突发情况，实现信息共享，风险共担；两岸公证核查协作相关程序得以健全完善，两岸使用的公证书的证明效力不断增强，两岸公证业的社会公信力进一步提升
 2013-11-18 10:05,　　周宁在讲话中呼吁，面对两岸大交流、大合作、大繁荣的崭新局面，由衷呼吁两岸公证机构和人士回应两岸同胞的期待，积极探讨提高两岸公证书使用效率的新途径、新方法
 2013-11-18 10:05,近5年来，海协会和海基会在坚持“九二共识”的基础上，相继签署了《两岸经济合作框架协议》等19项协议，实现了两岸直接三通，开启了经济一体化进程，社会各界迫切希望进一步加强两岸公证业务交流与合作，更加便利同胞往来，促进两岸经济繁荣
 2013-11-18 10:05,　　丁露在发言中表示，在促进两岸关系发展中，公证作为一项与民众利益息息相关的法律制度，始终发挥着重要作用
 2013-11-18 10:05,《两岸公证书使用查证协议》为两岸公证文书的相互使用开启了有规可循、有理可依的新局面，为两岸公证交流合作奠定了发展基石
 2013-11-18 10:05,中国公证协会与台湾海基会作为该协议的执行主体，本着以民族利益为重、以同胞福祉为念的理念，忠诚履职、不懈努力
 2013-11-18 10:05,为促进两岸公证合作的深化发展、为维护两岸民众的共同利益，始终致力于优化两岸公证合作机制、提高两岸公证合作效率、强化公证质量、加强公证业务的提高，规范寄送、查证、咨询，健全公证质量管理体系
 2013-11-18 10:05,20年来，“汪辜会谈”签署的协议得到了顺利有效的执行，使公证成为推动两岸关系和平发展的重要动力
 2013-11-18 10:05,　　最高人民法院、公安部、民政部、国家工商行政管理总局，以及两岸公证界代表共70余人出席论坛
 2013-11-18 10:05,（中国台湾网记者 王怡然）
 2013-11-15 14:28,中国台湾网11月15日北京消息　11月14日，中共中央台办、国务院台办主任张志军在北京会见了台南市里长会长联合总会参访团一行
 2013-11-15 14:28,　　张志军表示，联合总会长期活跃在城乡基层一线，为台湾基层民众服务
 2013-11-15 14:28,大陆对台工作也是要服务好两岸民众，尤其是台湾基层民众
 2013-11-15 14:28,这一点我们双方有共同理念和目标
 2013-11-15 14:28,目前台南与大陆一些省市的交流合作紧密，特别是越来越多的台南农渔产品和水果销售到大陆，台南与大陆开展乡镇交流并建立了机制
 2013-11-15 14:28,未来双方交流的空间和潜力还很大，希望大家继续努力
 2013-11-15 14:28,中央台办将继续支持并鼓励两岸基层交流，为此创造更好的条件
 2013-11-15 14:28,我们愿意听取台湾基层民众的意见和建议，为台湾民众多办实事，多办好事，并努力把好事办实，实事办好
 2013-11-15 14:28,　　张志军强调，两岸关系发展的经验证明，两岸民众的福祉与两岸关系和平发展息息相关
 2013-11-15 14:28,两岸关系好，两岸民众能得到更多利益；反之，两岸民众的利益就会受到影响和冲击
 2013-11-15 14:28,我们希望台湾基层民众和我们一起，支持和维护两岸关系和平稳定发展，让两岸关系一直向前走
 2013-11-15 14:28, 　　台南市里长会长联合总会由台南各区里长联谊会组成，活跃于台南基层
 2013-11-15 14:28,此次参访团由总会长陈育辉率队，成员均为台南各区里长联谊会的代表
 2013-11-15 14:28,张志军与台南基层代表合影留念
 2013-11-01 09:01,"11月1日上午,台企联会长郭山辉率30余位专程回台的大陆各地台商协会会长召开记者会,宣读共同声明,表达支持两岸服务贸易协议的立场"
 2013-11-01 09:01,"声明表示,两岸两会签署的服贸协议为中小企业台商取得了先机,但先机稍纵即逝,殷切期待台立法机构尽速表决通过该协议"
 2013-11-01 09:01,"　　据介绍,此次台企联率大陆各地台协会长回台,除召开记者会表达对两岸服贸协议的支持外,还要拜会台立法机构负责人以及各党团,将递交一份由165位台协会长签名的连署书,呼吁台立法机构尽速完成相关程序,让协议早日生效"
