"","date_2018","Page.Name","Page.Category","Page.Admin.Top.Country","Post.Created","Total.Interactions","Message","Link"
"2317","2018-11-16","呂謦煒","POLITICIAN","TW","2018-11-16 15:44:45 CST","64","【東奧公投大辯論！】 很高興收到 原住民族電視台 Taiwan Indigenous TV 部落大小聲 Indigenous Views 節目的邀請，明晚 8 點，我將作為反方代表，與市議員參選人王奕凱與體大兼任助理教授蘇嘉祥等人同台，一同來辯論東京奧運改名公投！ 為什麼我要反對這個公投？這個公投對運動員與國家會造成何種影響？明天將在節目中越辯越明！ ------ 📺首播(原住民族電視台)-11/17(星期六)20:00-21:30 📺重播(原住民族電視台)-11/18(星期日)13:00-14:30與11/19(星期ㄧ)15:00-16:30 Part 1 電視辯論 ★正方代表辯士: (1)阿美族守護聯盟 Namoh Nofu (註：宣傳圖中原訂的時代力量立委高潞以用因臨時有事無法前來，因貼文無法修改圖片，只能修改貼文內容，敬請海涵。) (2)台北市議員候選人-王奕凱（東奧正名公投團隊執行委員） ★反方代表辯士: (1)國立體育大學兼任助理教授-蘇嘉祥 (2)中國國民黨中央黨部前中常委-呂謦煒 Part 2 公民投票小論壇 ★辯論會後評論者： (1)知名球評-石明謹 (2)台北市議員候選人-侯漢廷 (新黨新思維中心主任)","https://www.facebook.com/roc.lu.1994/photos/a.1211651648872978/2056510511053750/?type=3"
"2318","2018-11-16","進擊的台灣隊-Team Taiwan","ACTIVITY_GENERAL","TW","2018-11-16 17:36:53 CST","1,257","感謝 賴建寰 找到當時政府的史料，證明1979年台灣和國際奧會討論奧會名稱經過，其實有國際奧會的委員建議我們使用「台灣」，但當時政府堅持代表全中國。 這個，應該就是中華奧會所謂的「黑暗歷史」吧？ https://www.facebook.com/697328597/posts/10157102969168598/ ---- 反方辯論不敢來、網媒動作卻不斷！東奧正名不會影響選手參賽！ 粉專置頂文，打臉反方文完整收錄：https://goo.gl/Z5mdSB:=:https://www.facebook.com/492749717588327/posts/890527144477247/","https://www.facebook.com/photo.php?fbid=10157102962558598&set=p.10157102962558598&type=3"
"2319","2018-11-16","國立臺灣藝術大學學生會","UNIVERSITY","TW","2018-11-16 18:31:22 CST","7","［年底大選系列-公投行不行？東奧正名論壇開始啦］","https://www.facebook.com/ntuastudentunion/videos/290668535113597/"
"2320","2018-11-16","桃園市議員 簡智翔","POLITICIAN","TW","2018-11-16 20:17:58 CST","815","【兩好三壞 投出幸福未來】 投票倒數八天了，最近有越來越多市民朋友會問到智翔，對於某某某政策有什麼看法？對於這麼多的公投案，又有何立場？ 其中不乏許多支持婚姻平權與關注性別教育的朋友們會問到，為何粉專上對於性別議題比較少有著墨，他們難免會對11/24公投的結果感到擔心，對於這樣的擔憂其實我都了解，一直以來台灣社會對於非主流性別、性別認同與性別氣質這些觀念，存在有太多的誤解與壓迫，即使近年來台灣逐漸成長為一個尊重多元、友善包容的社會，但仍有可能在保守價值的反撲下，讓多年來好不容易累積的成果，走上回頭路。 一直以來沒有多談這一塊，是因為智翔自認為對這一題沒有太深入的研究，對於一個首次投入選舉，有太多太多功課要做的候選人來說，我努力想在自己的專業領域中，努力提出政見與論述，對於很多以往未曾深入了解的議題，智翔就跟許多人一樣，還在學習的路上。但回頭想想，也許是出自一份愧疚感。 帶我走進這個議題的，是葉永鋕的故事，我曾經想過，如果葉永鋕能在一個不歧視、不霸凌的環境中成長，他會如何與同儕相處，擁有一個怎樣截然不同的人生。但慚愧的是，若是我置身於葉永鋕的故事中，我可能同樣會成為眾多的加害者之一。 從小都接受理工科教育的我，背景中充滿了陽剛氣質掛帥、排除陰柔特質的氛圍，因為性別教育的缺乏，任由誤解與污名孳生，同時「妖魔化」了不同性取向、性別氣質與性別認同的人，讓霸凌的環境好發於學童們正在認識自己、摸索自己的國中小階段。 因此我認為在國民義務教育之中，配合學童生長的階段，接受性別平等教育，是除了爭論同性婚姻究竟該走上專法與民法之外，更重要將多元尊重的價值向下扎根的議題。 如果只因為誤會，而喪失了認識了一個人的機會，甚至抹除了他們的存在，對我來說那不是愛。 11／24 讓我們一起回家，投下真正愛的一票吧！ ⭕票號 14、15 同意 ✖ 10、11、12 不同意 ＃兩好三壞投出幸福未來 ＃案號13東奧正名也請一起支持 同時，也分享平權的最後一哩路 「為愛返家--搭上幸福特快車」活動 🎈地點：凱達格蘭大道 🎈活動時間：11／18（日）13：00～18：00 （人權與社運攤位於13：00開始，音樂會為14：00正式啟動）","https://www.facebook.com/jianzhixiangnpp/photos/a.169378190360001/299099184054567/?type=3"
"2321","2018-11-16","KEN Channel","ENTERTAINMENT_SITE","TW","2018-11-16 11:18:54 CST","19","[🎬直播節目預告@阿肯]下週三(11/21)晚上八點，我們一樣會在 Radical Studio - 激進工作室進行直播節目。這次我們會邀請推動同婚平權議題的周芷萱小姐，以及東奧正名團隊的秦客先生，來跟我們聊聊「2018公投要怎麼投」。在這之前，來看看我們的老朋友煥程在上週節目最後對於參與公投的想法吧！非常值得參考喔！ #感謝激進工作室贊助節目場地 #上字幕剪輯很累 #拜託多看兩眼","https://www.facebook.com/kenchannel/videos/799124957092053/"
"2322","2018-11-16","131415大聯盟","COMMUNITY","TW","2018-11-16 23:25:49 CST","53","一部關於 #東奧正名 資訊量足夠，但又清楚易懂的影片。轉傳一波～！！！","https://www.youtube.com/watch?v=JDNYQ-lEGHw&feature=share"
"2323","2018-11-16","進擊的台灣隊-Team Taiwan","ACTIVITY_GENERAL","TW","2018-11-16 13:00:01 CST","604","感謝 志祺七七 製作的東奧正名影片！非常棒！ 不過有一點可能還要再查證，1959年被取消、後來重新取得的國家奧會名稱（國家會籍名稱）應該不是ROCOC，而是ROTOC，Region of Taiwan of Olympic Committee。 這也是為什麼後來1968年奧運結束才會有「正名」ROCOC以及1972年得以ROC名義出賽的歷史。試想，如果1959就叫ROCOC，那1968就不需要「正名」了，不是嗎？ 不過，也由此可見，中華奧會真的騙我們的很徹底啊！人家IOC就是不承認ROC、不承認ROC代表全中國咩！ 另外，關於國家會籍和代表團會籍，在奧運憲章裡應該沒有這樣的區分？ 小編瞭解的情況是，有分聯合國會員-國家會籍（country member)；非聯合國會員-地區會員會籍(region member)，但國國際奧會並不曾公開區分誰是國家會員，誰是地區會員。公開不說，但私下有別。 https://youtu.be/JDNYQ-lEGHw:=:https://www.youtube.com/watch?v=JDNYQ-lEGHw&feature=youtu.be ---- 反方辯論不敢來、網媒動作卻不斷！東奧正名不會影響選手參賽！ 粉專置頂文，打臉反方文完整收錄：https://goo.gl/Z5mdSB:=:https://www.facebook.com/492749717588327/posts/890527144477247/","https://youtu.be/JDNYQ-lEGHw"
"2324","2018-11-16","部落大小聲Tribes News Talk-已停播","TV_SHOW","TW","2018-11-16 13:59:05 CST","176","直播預告【原視-部落大小聲】公投案辯論會 📣11/17(六) 月亮 20:00~21:00 📣主題- 第13案公投：你是否同意，以『台灣」（Taiwan）為全名申請參加所有國際運動賽事及2020年東京奧運？（領銜提案人：紀政） 📣「中華台北」還是「台灣」？ 部落大小聲東奧正名來辯論！ 前奧運國手紀政領銜提案「2020東京奧運台灣正名」公投，卻引發台中市2019東亞青運主辦權，遭東亞奧-理事會決議取消。究竟，我國選手參加國際體育賽事，該用「中華台北」還是「台灣」隊名稱？東奧正名公投挑戰「奧會模式」，真的會影響我奧會會籍，和選手參賽權嗎？ 📣辯論與論壇主持人：政大民族系副教授-官大偉 Daya (Tayal) Part 1 電視辯論 ★正方代表辯士: (1)Pangcah阿美族守護聯盟 總召-那莫諾虎 Namoh Nofu (2)台北市議員候選人-王奕凱（東奧正名公投團隊執行委員） ★反方代表辯士: (1)國立體育大學兼任助理教授-蘇嘉祥 (2)中國國民黨中央黨部前中常委-呂謦煒 Part 2 公民投票小論壇 ★辯論會後評論者： (1)知名球評-石明謹 (2)台北市議員候選人-侯漢廷 (新黨新思維中心主任) ------------------------------------------------------------------------- <原住民族電視台 Taiwan Indigenous TV> -CALL IN專線：02-27883008 📺首播(原住民族電視台)-11/17(星期六)20:00-21:30 📺重播(原住民族電視台)-11/18(星期日)13:00-14:30與11/19(星期ㄧ)15:00-16:30","https://www.facebook.com/TribesNewsTalk/photos/a.2188151544758734/2187574431483112/?type=3"
"2325","2018-11-16","自由時報","MEDIA_NEWS_COMPANY","TW","2018-11-16 21:55:30 CST","3,885","她研究國際奧會憲章後發現，台灣被逐出奧會僅有一種可能。 　 #東奧正名 #顏擇雅 #奧運 #中華奧會","http://news.ltn.com.tw/news/politics/breakingnews/2614719?fbclid=IwAR0CqmNnh5yeRY3y07sLlmJhCY9viAozX_RsFlfVttgi_l54NzxrMkUMcGo"
"2326","2018-11-16","民視台灣學堂","MOVIE_TELEVISION_STUDIO","TW","2018-11-16 15:45:00 CST","264","黃居正指出1981年中華奧會與國際奧會簽署的洛桑協議，屬於兩個私法人締結的協議，沒有不能協商或修改的問題，因為洛桑協議並非國際法，且1981年台灣仍實施戒嚴，中央民意代表既沒有改選，台灣人民也沒有表達意見的自由，中華奧會未經台灣人民授權，就自行決定使用「中華台北」代表台灣，在追求轉型正義的今天，洛桑協議就像戒嚴時期任意侵害人民自由和權益的法令，荒謬而欠缺合法性。 #東奧正名 #公投 #台灣 #中華台北 #洛桑協議","http://www.peoplenews.tw/news/0ebf9719-58c4-4a0f-b60e-7a44753e7bb7"
"2327","2018-11-16","進擊的台灣隊-Team Taiwan","ACTIVITY_GENERAL","TW","2018-11-16 21:00:01 CST","3,524","最近，許多國際媒體主動來電、來信邀訪。 小編突然驚覺，東奧正名公投其實受到國際不小的關注，推動東奧正名的同時，還有做台灣外交的附加價值。 包括BBC、美聯社、日本NHK、朝日、產經、德國之音、英國天空電視台....等，都有記者持續關注東奧正名公投的進展。 其中一個特別值得一提：瑞典SVT。 對，就是之前做影片嘲諷、後來跟中國道歉的那一家瑞典媒體。(見附圖) 小編覺得，有些人常看扁台灣，說台灣是小國、只能選擇退讓、妥協、偏安，但其實小編一直覺得不是這樣。 台灣其實在世界上很重要。如果我們發出聲音、希望世界正確認識台灣，一定會得到國際社會的正視，以及正面的迴響。 很多台灣是小國的說法，目的只是要我們自甘弱小，然後臣服在中國的威嚇之下。 但其實我們並不弱小，我們要對自己的重要性，以及自己能對世界做的貢獻，有信心。 如果我們都認同台灣就是台灣、不是中國台北，那我們就該勇敢的讓全世界聽到，我們的聲音。 ---- 反方辯論不敢來、網媒動作卻不斷！東奧正名不會影響選手參賽！ 粉專置頂文，打臉反方文完整收錄：https://goo.gl/Z5mdSB","https://www.facebook.com/TeamTaiwan.2020TokyoOlympics/photos/a.504547829741849/895853890611239/?type=3"
"2328","2018-11-16","王奕凱","POLITICIAN","TW","2018-11-16 14:09:45 CST","235","明天奕凱將參加東奧正名公投辯論，與那莫一起擔任正方代表，由國立體育大學兼任助理教授-蘇嘉祥及中國國民黨中央黨部前中常委-呂謦煒擔任反方辯士。 並由知名球評-石明謹與同為與我同選區的對手台北市議員候選人-侯漢廷 (新黨新思維中心主任)擔任評審。 歡迎大家看原民台或粉絲專頁的直播。 “直播預告【原視-部落大小聲】公投案辯論會 📣11/17(六) 月亮 20:00~21:00 📣主題- 第13案公投：你是否同意，以『台灣」（Taiwan）為全名申請參加所有國際運動賽事及2020年東京奧運？（領銜提案人：紀政） 📣「中華台北」還是「台灣」？ 部落大小聲東奧正名來辯論！ 前奧運國手紀政領銜提案「2020東京奧運台灣正名」公投，卻引發台中市2019東亞青運主辦權，遭東亞奧-理事會決議取消。究竟，我國選手參加國際體育賽事，該用「中華台北」還是「台灣」隊名稱？東奧正名公投挑戰「奧會模式」，真的會影響我奧會會籍，和選手參賽權嗎？ 📣辯論與論壇主持人：政大民族系副教授-官大偉 Daya (Tayal) Part 1 電視辯論 ★正方代表辯士: (1)Pangcah阿美族守護聯盟 總召-那莫諾虎 Namoh Nofu (2)台北市議員候選人-王奕凱（東奧正名公投團隊執行委員） ★反方代表辯士: (1)國立體育大學兼任助理教授-蘇嘉祥 (2)中國國民黨中央黨部前中常委-呂謦煒 Part 2 公民投票小論壇 ★辯論會後評論者： (1)知名球評-石明謹 (2)台北市議員候選人-侯漢廷 (新黨新思維中心主任) ------------------------------------------------------------------------- <原住民族電視台 Taiwan Indigenous TV> -CALL IN專線：02-27883008 📺首播(原住民族電視台)-11/17(星期六)20:00-21:30 📺重播(原住民族電視台)-11/18(星期日)13:00-14:30與11/19(星期ㄧ)15:00-16:30","https://www.facebook.com/TribesNewsTalk/photos/a.2188151544758734/2187574431483112/?type=3"
"2329","2018-11-16","李啟維。接續打拼","POLITICIAN","","2018-11-16 14:36:26 CST","131","今晚！灣裡音樂會，誠懇邀請歡迎大家參加聆聽，也為啟維加油鼓勵打氣！現場宣導東奧正名公投、施放LED夜晚造型風箏、騎馬仔活動內容豐富充實！","https://www.facebook.com/0711LICHIWEI/photos/a.960886920753889/1143554265820486/?type=3"
"2330","2018-11-16","運動視界 Sports Vision","MEDIA_NEWS_COMPANY","TW","2018-11-16 12:00:01 CST","135","#棒球視界｜難以分割的運動與政治，東奧正名到底該不該？ 雖然說體育活動跟政治理想上該有所切割，但現實有時不是這麼一回事，今天我們要來談的就是：東奧正名。 目前有支持、反對兩種說法，支持派認為只是申請東奧正名，不會不遵守奧林匹克憲章、也不會影響選手的參賽權益。反對派認為申請正名可能會會被直接踢出去，無法再參加奧運，後果不堪設想。 在支持或反對前，我們可以先從相關條例開始看起： #運動 #政治 #東奧正名","https://www.sportsv.net/articles/57539"
"2331","2018-11-16","元毓","MOVIE_WRITER","TW","2018-11-16 14:18:20 CST","92","嚴格來說「支持『東奧正名』」與「反對『以核養綠』」的人其實都是同樣的思維：拒絕面對現實！","https://www.facebook.com/312139438987274/posts/932911586910053/"
"2332","2018-11-16","林亮君","POLITICIAN","TW","2018-11-16 10:01:08 CST","293","再過一個禮拜就要投票了。關心我們的生活、在乎我們的城市，請大家記得要去投票唷！選舉公報應該陸陸續續都收到了吧？ 很多人說公民投票的那份好複雜。今年有很多公投案，我自己會這樣投：「 ⑬ ⑭ ⑮ 投同意！」 上禮拜在東奧正名胖卡巡迴記者會上，陳永興醫師還帶來國昌老師封面的雜誌，給大家鼓勵！ 記得18歲就可以領公投票唷！ 如果是中山大同區，也別忘了幫我， 一人拉 ⑦ 票，改變議會挺 ⑦ 號！","https://www.facebook.com/189874161583985/photos/a.191835131387888/358175084753891/?type=3"
"2333","2018-11-16","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-11-16 23:38:46 CST","328","下星期二11/20下午2點半在北市徐州路市長官邸，東奧正名將鄭重開一場記者會，領銜人紀政、召集人楊忠和及挺正名的運動員會到。 當天也會發表一首東奧正名運動的歌曲〈咱要開始叫台灣〉，由朱孟庠教授填詞，福爾摩沙合唱團編曲演唱。請臉友們撥空來助陣，一起來加油，做最後衝刺。","https://www.facebook.com/welovetaiwancountry/photos/a.618333804855714/1975442482478166/?type=3"
"2334","2018-11-16","民報","PERSON","TW","2018-11-16 21:03:33 CST","110","回家投票，投給高雄的未來一票！「愛高雄 我們可以」：對於韓流的竄起，異常大增的網路聲量和新聞量，都已經被指為明顯有境外勢力的介入，而對台灣民主有敵意的不是別人、就是中國。每每在象徵台灣民主不斷前進的選舉前夕，中國，這樣一個境外敵對勢力，總是會使出所有招數，恐嚇、放話、欺壓，來企圖干預台灣的選舉，藉以遂行其統戰的目的。一夕之間，今年高雄的地方選舉，升高成為抵抗中國威權主義擴張、和捍衛台灣民主的重要時刻，除了決定高雄的未來，也影響台灣的未來……. 2018年，我們要一起攜手擦亮高雄的招牌… 時代力量高雄市議員候選人左楠⑫林子盟、三民①林于凱、鳳山⑤黃捷今16日(五)發表共日同聲明「愛高雄 我們可以」，此外，胖鯨號今來到高雄，時力三席議員候選人今也全程參與強調 Say Yes to Taiwan 力挺東奧正名，並呼籲請對公投第13案投下同意票！在國際喊出台灣的名就是台灣，我們都是驕傲、勇敢的台灣人，在國際上要以台灣的名字發聲，國家走向正常化。請大家一起向Chinese Taipei說不！ ※上網影音【投下您監督改變的市議員票，也請18歲以上的您，投下公投票】","http://www.peoplenews.tw/news/ba3ae36f-67bf-4ffc-8f27-93e928d79e57"
"2335","2018-11-16","八米共同工作空間 8 Meters Coworking Space","PRODUCT_SERVICE","TW","2018-11-16 15:01:34 CST","15","拜請阿修羅，修民法！！ 兩好三壞1118音樂會 13：00 凱達格蘭大道 #chthonic #閃靈 #為愛返家 #為未來投票 #為愛返家為未來投票 #vote4lgbt #東奧正名 #1124公投 #131415投同意 #兩好三壞投出幸福未來 #八米共同工作空間 #8meterscoworkingspace","https://www.facebook.com/8meters/photos/a.1855852948075074/2183320765328289/?type=3"
"2336","2018-11-16","獨立這邊請","ACTIVITY_GENERAL","TW","2018-11-16 12:06:24 CST","2,320","有柯粉說我們在帶風向挺姚？為什麼要帶風向？ 　 姚說他是堅定的獨派 姚挺同婚 姚挺東奧正名 姚挺性平教育 姚挺轉型正義 姚好像沒有柯文哲這種說謊連發的紀錄 姚好像沒有柯文哲的威權腦 姚好像沒有柯文哲的父權腦 姚好像沒有柯文哲的人治腦 姚的文資政策和成果比柯文哲好數多了 　 講真的啦，你如果講過什麼13、14、15，你還在那邊力挺柯文哲，都不用自己先去跪祖先嗎？ 　 我的專頁的立場，跟姚的多數立場和價值一致，為什麼要帶風向？我就是認為姚敢表態的議題，我幾乎都認同，所以我支持姚文智。 　 倒是幾位柯粉自己承認柯文哲爛成這樣，你們還是挺得下去，摸摸自己的良心，是你們在帶風向還是我在帶風向？ 　 說真的啦，柯文哲不是很穩，還需要來我們邊緣獨派專頁帶風向？要帶風向去泛藍陣營啊，你們家柯文哲所有的價值跟立場都跟丁守中重疊，快去泛藍陣營喊棄丁保柯。 　 不對啊，不是說要超越藍綠，是來我們深綠鐵桿獨派這邊帶什麼風向拉什麼票啦，是有什麼資格去跟藍營要票啦？你們不是中間白色力量穩上，別人都丁丁無智嗎嗎？新政治還掃街、造勢、站台哩，都沒有羞恥心的。 　 好啦講市政，講巨蛋，姚文智的東區公園看起來就是比跟遠雄低頭的柯文哲符合法治和正義、也能排解現存的問題；講遷松機，柯文哲一樣是跟姚文智四年前的風向走；講文資政策，柯文哲根本聽不懂；講還債只會挖東牆補西牆；講西區再造，柯粉說看起來像是建商廣告，怎麼不去講花了900億，柯文哲一樣是請建商蓋社會住宅？ 　 柯粉除了「不然你要投誰」好像就等同論證柯文哲最棒沒有可是，這種巨嬰問題自己不會解，乖乖給統媒牽著鼻子跑，昧著良心去挺自己都覺得看不下去的柯，這不是信仰是什麼啦？ 　 不然你要投誰勒，這種問題自己不會解，我真是為了你手上有選票感到悲哀。",""
"2337","2018-11-16","國立臺灣藝術大學學生會","UNIVERSITY","TW","2018-11-16 13:04:36 CST","13","▍就是今晚！！ 公投系列論壇的第一場～ 『東奧正名；台灣，正不正？』 時間｜11／16（五）18:30～20:30 地點｜教研大樓904教室 與談人｜沈清楷（比利時 魯汶大學哲學博士、哲學星期五創辦人，現任輔大哲學系） 這次絕不拐彎抹角，不管是選手參賽權益問題、兩岸問題、意識形態問題，放膽討論、直球對決，就是要讓你腦洞大開。你，準備好了嗎？ 今晚6:30［公投行不行系列論壇］東奧正名——台灣，正不正？讓我們一起思考台灣的未來。 匿名發問表單｜ https://goo.gl/forms/0UOJLMUUfPIYw6VK2:=:https://docs.google.com/forms/d/e/1FAIpQLSe5lu4E7153hLVkIiwhBAAL3_Etv_Nuzpx3Y5pBr4seGfp4Vg/closedform ———————————— 論壇提醒｜ 1.此活動目的為提升學生公民素養，培養學生獨立思考的能力。 2.本大會秉持中立原則，主持人只進行議事流程的控管，不做任何評論。 3.此活動聚焦在2020東京奧運申請正名，禁止任何不雅言論或人身攻擊（或是真的攻擊）。 ————————————— 【年底大選系列論壇——公投行不行？】 『以核養綠；核能，留不留？』 時間｜11／20（二）18:30～20:00 地點｜影音大樓509教室 『性別平權；性別，平不平？〗 時間｜11／22（四）19:00～21:00 地點｜教研大樓901教室","https://www.facebook.com/ntuastudentunion/photos/a.10152414131002113/10155897129117113/?type=3"
"2338","2018-11-16","我是台灣人．台灣是咱的國家","ACTIVITY_GENERAL","TW","2018-11-16 19:19:19 CST","113","《緊急求助》 明天下午的我們在乎高雄大遊行 「東奧正名巨幅標語」需要空拍 請問是否有朋友到場支援空拍？","https://www.facebook.com/events/260269291328785/"
"2339","2018-11-16","吳崢","POLITICIAN","TW","2018-11-16 12:29:57 CST","388","大家收到選舉公報了嗎？是不是很厚一疊？ 今年的選舉，除了縣市長議員里長以外還有公投票！ 下週就要投票了，希望大家可以多了解一下公投的10個案子，我自己對 ⑬ ⑭ ⑮ 案會投同意。 ☞滿18歲就可以領公投票：投13案的東奧正名，是為了讓國際看見有更多具體的民意基礎，證明台灣人支持我們的運動員用「台灣隊」，在2020東京奧運出賽。 投14案，是平權、反歧視、反污名的展現，是表示你同意，讓相愛而想成家的人在法律上的權益不受偏見阻礙。 投15案，是同意確保孩子從教育階段就獲得正確的知識，懂得彼此尊重、認識多元和別人與自己的不同，能辨認危險、也避免可能的校園霸凌和陰影，讓孩子在更健康的教育環境下成長。 歡迎一起宣傳這些資訊，讓更多人知道。 請大家11.24一定要出來投票！ ☞滿20歲一定要把你的市議員選票投給10號吳崢 #松山信義市議員請投10號吳崢 政見：http://bit.ly/2JOkw37 支持吳崢｜線上捐款：http://bit.ly/yeswucheng","https://www.facebook.com/votewucheng/photos/a.1397431527067797/1646533172157630/?type=3"
"2340","2018-11-16","不禮貌鄉民團","ACTIVITY_GENERAL","HK","2018-11-16 00:23:00 CST","1,546","之前中華奧會放了一堆謠言 說如果推東奧正名，會讓選手失去參賽權 現在原民台邀你們去辯論 一起把話講清楚，你們又不敢參加? #心虛了嗎 #東奧正名不會讓台灣的選手失去參賽權 #你們是有多怕被掃進歷史的舞台?","https://www.facebook.com/TeamTaiwan.2020TokyoOlympics/photos/a.504547829741849/894910740705554/?type=3"
"2341","2018-11-16","OH 歐志銘","POLITICAL_CANDIDATE","","2018-11-16 15:32:09 CST","155","為什麼!!! 千千萬萬的蕃薯丫子 不敢叫出母親的名 羅東鎮縣議員候選人 8號 歐志銘 及 時力候選人晚間 19:00 ~ 20:30 於羅東轉運站聯合拜票 請於11/24日投票時 投縣議員 8 號 歐志銘一票 投第13案 東奧正名一票(同意) #SayYEStoTaiwan #羅東鎮縣議員8號歐志銘 #第13案東奧正名公投 #滿18歲就可以投公投票囉 #羅東轉運站 #聯合拜票 #走進投票所全民挺台灣 #羅東火車站 #台灣隊","https://www.facebook.com/407888432960687/photos/a.413220052427525/620066965076165/?type=3"
"2342","2018-11-16","131415大聯盟","COMMUNITY","TW","2018-11-16 14:39:14 CST","145","「一生一世愛我」徵求街頭宣傳夥伴！ 　 　 你很在意 #東奧正名、 #婚姻平權、 #性平教育、 #非核家園 嗎？想做更多事，卻不知道如何打開非同溫層嗎？有點害羞內向，不敢主動向陌生人攀談嗎？ 　 　 沒關係！我們想找的就是你！ 　 　 本週六晚上，131415 大聯盟會有長期在街頭做倡議的夥伴負責短講，宣傳 13/14/15 投同意的主要訴求。徵求願意一起來發文宣、面紙的朋友。 　 　 畢竟，13/14/15 需要近 500 萬張的同意票門檻才能過關。真的是要很努力、很努力才行呢。 　 　 一起來吧！🌈💪💪💪💪 　 　 時間：11/17（六）19:30-21:00 地點：台中市一中街 & 育才街口 報名方式：私訊粉專或底下留言 +1，我們會盡快跟你聯絡。 　 　 / 同場加映時間更彈性的： 　 【不想輸，就來發！】招募派報、塞信箱志工～～～ https://bit.ly/2qKw5zP","https://www.facebook.com/131415alliance/photos/a.702505033438400/709613382727565/?type=3"
"2343","2018-11-16","國立臺灣藝術大學學生會","UNIVERSITY","TW","2018-11-16 21:39:28 CST","31","今天我們收穫滿滿🎉謝謝老師~ 不管是對東奧正名還是對老師有興趣(?!!)的朋友都可以追蹤沈清楷Chingkai Shen老師的臉書歐(*´▽`*) 接下來還有兩場論壇活動，分別是以核養綠、性別平權，有興趣的朋友千萬別錯過喔！ —————————— 【年底大選系列論壇——公投行不行？】 『以核養綠；核能，留不留？』 時間｜11／20（二）18:30～20:00 地點｜影音大樓509教室 『性別平權；性別，平不平？〗 時間｜11／22（四）19:00～21:00 地點｜教研大樓901教室","https://www.facebook.com/ntuastudentunion/photos/a.10152414131002113/10155897752052113/?type=3"
"2344","2018-11-16","RADICAL Studio - 激進工作室","ADVERTISING_MARKETING","TW","2018-11-16 14:00:05 CST","59","✅東奧正名選手並不會失去參賽舞台 ‼️如果公投沒過關 反而會讓國際以為 我們並不反對「中華台北」這名稱 ✅唯一友好台灣的主辦國就是日本 天時地利人和！ ————————————————— 激進® 15' A/W #台日友好 帽 ともだち（朋友帽） 最後一頂🎌 https://bit.ly/2O8U0mV:=:https://www.radicalonline.net/products/%E6%BF%80%E9%80%B2-%E5%8F%B0%E6%97%A5%E5%8F%8B%E5%A5%BD%E5%B8%BD-%E3%81%A8%E3%82%82%E3%81%A0%E3%81%A1%EF%BC%88%E6%9C%8B%E5%8F%8B%E5%B8%BD%EF%BC%89 激進® 17' A/W MAKE CHINA LOSE AGAIN CAP（低調黑） 完售倒數✅ https://bit.ly/2qRIx05:=:https://www.radicalonline.net/products/%E6%BF%80%E9%80%B2-make-china-lose-again-cap-black ————————————————— 🆒激進線上 https://www.radicalonline.net/ 🆕Instagram官方帳號RDCSTU","https://youtu.be/JDNYQ-lEGHw"
"2345","2018-11-16","蔡錦賢","POLITICIAN","TW","2018-11-16 10:30:00 CST","106","【11/24公投大解析】 👨‍🏫今年11月24日將舉行 ＃九合一大選，有9種地方公職人員選舉，除了選舉之外，還會有10個公投案合併選舉。 🔔有許多民眾在問阿賢，當天除了九合一選舉以外，還有公投，搞的大家霧煞煞，阿賢為了讓大家更加了解，整理公投的資料給大家參考，阿賢也提醒大家 ＃投完票不可以走出投票所，要回頭 ＃主動去領公投票，不然權益就喪失了哦！ ⠀ ＃國民黨公投 7號公投：您是否同意以『平均每年至少降低1%』之方式逐年降低火力發電廠發電量？ ⠀ 8號公投：您是否同意確立『停止新建、擴建任何燃煤發電廠或發電機組（包括深澳電廠擴建）』之能源政策？ ⠀ 9號公投：您是否同意政府維持禁止開放日本福島311核災相關地區，包括福島與周遭4縣市（茨城、櫪木、群馬、千葉）等地區農產品及食品進口？ ⠀ ＃愛家公投 10號公投：您是否同意民法婚姻規定應限定在一男一女的結合? ⠀ 11號公投：您是否同意在國民教育階段內（國中及國小），教育部及各級學校不應對學生實施性別平等教育法施行細則所定之同志教育？ ⠀ 12號公投：您是否同意以民法婚姻規定以外之其他形式來保障同性別二人經營永久共同生活的權益？ ⠀ ＃2020台灣東奧正名公投 13號公投：您是否同意，以『台灣』（Taiwan）為全名申請參加所有國際運動賽事及2020年東京奧運？ ⠀ ＃同運公投 14號公投：您是否同意，以民法婚姻章保障同性別二人建立婚姻關係？ ⠀ 15號公投：您是否同意，以『性別平等教育法』明定在國民教育各階段內實施性別平等教育，且內容應涵蓋情感教育、性教育、同志教育等課程？ ⠀ ＃以核養綠公投 16號公投：您是否同意：廢除電業法第95條第1項，即廢除『核能發電設備應於中華民國一百十四年以前，全部停止運轉』之條文？ ⠀ 🗣今年1月3日公民投票法修正公布，下修投票權人年齡為18歲。年滿18歲即有公民投票權，可參與公投，而年滿20歲有選舉權。大家記得要帶身分證、印章及投票通知單前往投票喔～ ＃公民的權利 ＃每票都很重要 ＃記得要去投票 ＃請支持阿賢 ＃4號蔡錦賢","https://www.facebook.com/269017619899884/photos/a.272509292884050/1407818239353144/?type=3"
